,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
WBGene00199587,0.221193788,-2.176617222,0.525191525,-4.144425638,3.41E-05,5.80E-05
WBGene00199588,0.033119517,-4.916174569,1.085073205,-4.530730781,5.88E-06,1.09E-05
WBGene00199589,0.784479211,-0.350192879,0.505408457,-0.692890817,0.488378073,0.499252813
WBGene00199590,0,NA,NA,NA,NA,NA
WBGene00199591,0,NA,NA,NA,NA,NA
WBGene00199592,0,NA,NA,NA,NA,NA
WBGene00199593,0,NA,NA,NA,NA,NA
WBGene00199594,0.25374015,-1.978576275,0.547172519,-3.616000816,0.000299189,0.000402768
WBGene00199595,0.117182696,-3.093168547,1.358190665,-2.2774185,0.022761246,0.024717925
WBGene00199596,0,NA,NA,NA,NA,NA
WBGene00199597,0,NA,NA,NA,NA,NA
WBGene00199598,0.359450778,-1.47613387,0.365944655,-4.033762624,5.49E-05,9.10E-05
WBGene00199599,0.175164724,-2.51321583,0.567406782,-4.42930171,9.45E-06,1.72E-05
WBGene00199600,0,NA,NA,NA,NA,NA
WBGene00199601,0,NA,NA,NA,NA,NA
WBGene00199602,0.005453845,-7.518510466,1.998009821,-3.762999754,0.000167887,0.000259361
WBGene00199603,0.889804544,-0.168439628,0.269342432,-0.625373533,0.531725929,0.542375967
WBGene00199604,0.006189585,-7.335941671,1.951714691,-3.758716222,0.000170787,0.000260022
WBGene00199605,0.230367167,-2.117992982,0.446468624,-4.743878668,2.10E-06,4.07E-06
WBGene00199606,0.809278334,-0.305292124,0.277892022,-1.098599812,0.27194266,0.281965664
WBGene00199607,0,NA,NA,NA,NA,NA
WBGene00199608,0.143142555,-2.804475455,0.577169432,-4.859015913,1.18E-06,2.34E-06
WBGene00199609,0.246058369,-2.022927508,0.45594555,-4.436774323,9.13E-06,1.67E-05
WBGene00199610,0.339506332,-1.558489614,0.501340943,-3.1086422,0.001879492,0.002193552
WBGene00199611,0,NA,NA,NA,NA,NA
WBGene00199612,0.394176043,-1.343087998,0.335186963,-4.00698161,6.15E-05,0.000101295
WBGene00199613,1.557660242,0.639380586,0.27975437,2.285507052,0.022283113,0.024207119
WBGene00199614,0,NA,NA,NA,NA,NA
WBGene00199615,0.406476665,-1.298755563,0.460535318,-2.820099814,0.004800871,0.005418842
WBGene00199616,0.118023599,-3.082852742,0.761826265,-4.046661138,5.20E-05,8.64E-05
WBGene00199617,0.076782005,-3.703087956,0.921191678,-4.019888632,5.82E-05,9.62E-05
WBGene00199618,5.369404731,2.424762155,0.44854641,5.405822238,6.45E-08,1.38E-07
WBGene00199619,0.372954696,-1.422927703,0.416688515,-3.414847427,0.000638177,0.000792988
WBGene00199620,0.072824631,-3.779429702,0.993295938,-3.804938242,0.00014184,0.000224272
WBGene00199621,0.051875828,-4.268793744,1.123516461,-3.799493726,0.000144992,0.00022906
WBGene00199622,0.253555775,-1.97962496,0.481105494,-4.11474195,3.88E-05,6.56E-05
WBGene00199623,0,NA,NA,NA,NA,NA
WBGene00199624,0.231777897,-2.109185099,0.381828456,-5.523907572,3.32E-08,7.16E-08
WBGene00199625,0.10771646,-3.214689373,0.721814156,-4.453624727,8.44E-06,1.55E-05
WBGene00199626,0.171100795,-2.547081634,0.533018795,-4.778596284,1.77E-06,3.45E-06
WBGene00199627,1.020955267,0.029919657,0.274790606,0.108881658,0.913296355,0.9164614
WBGene00199628,0.248292837,-2.009885451,0.360959455,-5.568175105,2.57E-08,5.58E-08
WBGene00199629,0.211228061,-2.243126587,0.43256156,-5.185681751,2.15E-07,4.48E-07
WBGene00199630,0.356255831,-1.489014469,0.463357069,-3.213535667,0.001311115,0.001559199
WBGene00199631,0.389140384,-1.361637388,0.322371768,-4.223810904,2.40E-05,4.17E-05
WBGene00199632,0.214035888,-2.224075379,0.570850277,-3.896074802,9.78E-05,0.000157237
WBGene00199633,1.306596403,0.385813573,0.433545222,0.889903875,0.373517503,0.384510844
WBGene00199634,0.324611539,-1.62321381,0.3474967,-4.671163232,2.99E-06,5.74E-06
WBGene00199635,0.623713802,-0.681043911,0.728405119,-0.934979578,0.349798824,0.36059772
WBGene00199636,0.614187006,-0.703250105,0.285435749,-2.463777249,0.013748152,0.015158641
WBGene00199637,0.287328374,-1.799227625,0.530147877,-3.393822182,0.000689244,0.00085151
WBGene00199638,0.63746367,-0.649584971,0.324738845,-2.000330363,0.045464602,0.048778426
WBGene00199639,0.183969568,-2.442460957,0.634338024,-3.850409189,0.000117921,0.000187977
WBGene00199640,0.137121697,-2.866471226,0.795305083,-3.604241049,0.000313066,0.000419221
WBGene00199641,0.256635966,-1.962204726,0.461737007,-4.24961547,2.14E-05,3.74E-05
WBGene00199642,0.502491614,-0.992828575,0.547664603,-1.812840505,0.069856425,0.074359681
WBGene00199643,0.184567013,-2.437783367,0.563352981,-4.32727517,1.51E-05,2.68E-05
WBGene00199644,0.265093584,-1.915426341,0.45436433,-4.215617762,2.49E-05,4.31E-05
WBGene00199645,0.052291936,-4.257267702,0.747804818,-5.693019887,1.25E-08,2.74E-08
WBGene00199646,0.006638421,-7.234944244,1.927594635,-3.75335359,0.000174484,0.000261291
WBGene00199647,0.246216038,-2.022003353,0.681146782,-2.968528086,0.002992298,0.003424668
WBGene00199648,0.868066176,-0.204123066,0.321472608,-0.634962548,0.525452841,0.536152616
WBGene00199649,0.276112403,-1.856672402,0.562295214,-3.30195306,0.000960141,0.00116106
WBGene00199650,0,NA,NA,NA,NA,NA
WBGene00199651,0,NA,NA,NA,NA,NA
WBGene00199652,3.315894441,1.729398081,0.24535999,7.048411117,1.81E-12,4.19E-12
WBGene00199653,1.093588613,0.129070126,0.221262918,0.583333741,0.559668653,0.570103725
WBGene00199654,0,NA,NA,NA,NA,NA
WBGene00199655,1.605528949,0.683048678,0.347579952,1.965155569,0.049396235,0.052914001
WBGene00199656,0.115301017,-3.116522857,0.862064727,-3.615184291,0.000300134,0.000403959
WBGene00199657,0.623263166,-0.682086641,0.322239308,-2.116708372,0.034284606,0.036958632
WBGene00199658,2.619121528,1.389083003,0.243601546,5.702274996,1.18E-08,2.59E-08
WBGene00199659,0.038609346,-4.694906059,1.197934829,-3.919166507,8.89E-05,0.000143547
WBGene00199660,0.552166497,-0.856824739,0.398801738,-2.148498008,0.031674214,0.034181911
WBGene00199661,0.369210783,-1.437483406,0.288209432,-4.987634852,6.11E-07,1.24E-06
WBGene00199662,0.004861981,-7.684240101,2.043225486,-3.760838025,0.000169345,0.000259512
WBGene00199663,0.790368716,-0.339402251,0.381829774,-0.888883671,0.374065602,0.385045741
WBGene00199664,0,NA,NA,NA,NA,NA
WBGene00199665,0.249118078,-2.005098379,0.511794228,-3.917782324,8.94E-05,0.000144334
WBGene00199666,0.351854377,-1.506949635,0.46452813,-3.244043877,0.001178456,0.001410501
WBGene00199667,0.17540564,-2.511232955,0.517652548,-4.851194036,1.23E-06,2.43E-06
WBGene00199668,0.055787163,-4.163923003,0.980164555,-4.248187695,2.16E-05,3.76E-05
WBGene00199669,0.813430985,-0.297908148,0.298485647,-0.998065237,0.318247726,0.328800018
WBGene00199670,1.165092759,0.22044482,0.239062432,0.922122384,0.356464743,0.3673013
WBGene00199671,0.287625543,-1.797736294,0.519284806,-3.461946651,0.000536283,0.000676054
WBGene00199672,0.75926746,-0.397319915,0.279460146,-1.421740882,0.155101487,0.162787492
WBGene00199673,0.003125628,-8.321638055,2.24950685,-3.699316611,0.000216181,0.000304004
WBGene00199674,3.253408131,1.701951816,0.1910891,8.906587647,5.26E-19,1.27E-18
WBGene00199675,0.04572192,-4.450970206,1.473478589,-3.02072269,0.002521722,0.002903888
WBGene00199676,0.374117359,-1.418437185,0.400008452,-3.546018034,0.000391099,0.000510592
WBGene00199677,0.063170221,-3.984611568,1.017333514,-3.916721029,8.98E-05,0.000144953
WBGene00199678,0.156140109,-2.679086915,0.630435559,-4.249580911,2.14E-05,3.74E-05
WBGene00199679,0.084286225,-3.568559316,0.579329136,-6.159813295,7.28E-10,1.64E-09
WBGene00199680,0,NA,NA,NA,NA,NA
WBGene00199681,0,NA,NA,NA,NA,NA
WBGene00199682,0.161978259,-2.626127908,0.685529203,-3.830803845,0.000127725,0.000202825
WBGene00199683,0,NA,NA,NA,NA,NA
WBGene00199684,0,NA,NA,NA,NA,NA
WBGene00199685,0,NA,NA,NA,NA,NA
WBGene00199686,0.046806399,-4.41715041,1.017179121,-4.342549232,1.41E-05,2.51E-05
WBGene00199687,9.360211062,3.226541061,0.323643374,9.96943341,2.07E-23,5.14E-23
WBGene00199688,0.166055398,-2.590263475,1.119019055,-2.314762616,0.020625927,0.022431491
WBGene00199689,0.668065398,-0.581938758,0.520765903,-1.117467089,0.263794664,0.27368536
WBGene00199690,0.141208102,-2.824105226,0.544426751,-5.187300626,2.13E-07,4.44E-07
WBGene00199691,0.686092936,-0.543524082,0.287393557,-1.891218744,0.05859515,0.062594345
WBGene00199692,0.396888453,-1.333194504,0.300764002,-4.432693057,9.31E-06,1.70E-05
WBGene00199693,0.07537002,-3.72986542,0.804232101,-4.637797245,3.52E-06,6.71E-06
WBGene00199694,8.960951863,3.163651988,0.157406348,20.09863021,7.59E-90,2.33E-89
WBGene00199695,0.893932652,-0.161761951,0.233047843,-0.694114775,0.487610233,0.498493018
WBGene00199696,1.149425242,0.200912638,0.393955886,0.509987653,0.610060112,0.619923717
WBGene00199697,0.355062163,-1.493856466,0.441895189,-3.380567389,0.000723363,0.000890675
WBGene00199698,0.262598673,-1.929068471,0.436636536,-4.418018907,9.96E-06,1.81E-05
WBGene00199699,0.771513275,-0.374237114,0.398518645,-0.939070526,0.347694536,0.358501401
WBGene00199700,0.239217742,-2.063603701,0.546418324,-3.776600474,0.000158983,0.000248645
WBGene00199701,0.036077032,-4.792775516,0.959198472,-4.99664632,5.83E-07,1.18E-06
WBGene00199702,0.781851599,-0.355033296,0.34639315,-1.024943179,0.305389999,0.31581377
WBGene00199703,0,NA,NA,NA,NA,NA
WBGene00199704,0.058430347,-4.097138338,1.400965744,-2.924510007,0.00344999,0.003931844
WBGene00199705,0.054841214,-4.188595676,0.883710459,-4.739782849,2.14E-06,4.15E-06
WBGene00199706,0,NA,NA,NA,NA,NA
WBGene00199707,0.077476238,-3.690102287,0.86700029,-4.256171918,2.08E-05,3.64E-05
WBGene00199708,1.126606663,0.171983909,0.309921451,0.554927412,0.578944311,0.589264952
WBGene00199709,0,NA,NA,NA,NA,NA
WBGene00199710,0.911011639,-0.13445861,0.258632801,-0.519882278,0.603145628,0.613220242
WBGene00199711,0.104885832,-3.253108288,0.69455571,-4.683725498,2.82E-06,5.41E-06
WBGene00199712,0,NA,NA,NA,NA,NA
WBGene00199713,0.107697171,-3.214947742,0.702706147,-4.575095514,4.76E-06,8.94E-06
WBGene00199714,0.297850752,-1.747338496,0.74743189,-2.337789595,0.019398166,0.021242715
WBGene00199715,0,NA,NA,NA,NA,NA
WBGene00199716,0.573653869,-0.801747589,0.356530845,-2.248746779,0.024528611,0.026600167
WBGene00199717,0.217028809,-2.204041535,0.426009511,-5.173690915,2.30E-07,4.77E-07
WBGene00199718,0.080503995,-3.634795812,0.789971133,-4.601175488,4.20E-06,7.94E-06
WBGene00199719,0.06621748,-3.916644082,1.521494428,-2.574208626,0.010046967,0.011139542
WBGene00199720,1.83395973,0.874961961,0.245909486,3.5580651,0.000373597,0.000490983
WBGene00199721,0,NA,NA,NA,NA,NA
WBGene00199722,0.05458509,-4.195349246,1.196971715,-3.50496941,0.00045666,0.000586698
WBGene00199723,0.525215865,-0.929017598,0.471952034,-1.968457665,0.049015403,0.052517151
WBGene00199724,3.408431202,1.769107863,0.239382359,7.390301747,1.46E-13,3.42E-13
WBGene00199725,0.148294731,-2.753460758,0.490201583,-5.61699687,1.94E-08,4.23E-08
WBGene00199726,0.263350396,-1.924944468,0.379387345,-5.073823615,3.90E-07,7.99E-07
WBGene00199727,0.080605554,-3.632976935,0.720798234,-5.040213426,4.65E-07,9.49E-07
WBGene00199728,0.082923743,-3.592070957,0.814158702,-4.412003395,1.02E-05,1.86E-05
WBGene00199729,0.052102559,-4.262501965,0.938790411,-4.540419155,5.61E-06,1.05E-05
WBGene00199730,0,NA,NA,NA,NA,NA
WBGene00199731,0.263717046,-1.922937269,0.498350624,-3.858603114,0.000114037,0.000182073
WBGene00199732,0,NA,NA,NA,NA,NA
WBGene00199733,0,NA,NA,NA,NA,NA
WBGene00199734,0.197280015,-2.341683277,0.418791283,-5.591528215,2.25E-08,4.89E-08
WBGene00199735,0.222607729,-2.16742441,0.447604591,-4.842274755,1.28E-06,2.54E-06
WBGene00199736,0.05135208,-4.283433463,1.009159935,-4.244553628,2.19E-05,3.82E-05
WBGene00199737,0.074081924,-3.754734616,0.833668309,-4.503871115,6.67E-06,1.23E-05
WBGene00199738,0.621440458,-0.686311926,0.31858182,-2.1542721,0.03121884,0.033699455
WBGene00199739,0,NA,NA,NA,NA,NA
WBGene00199740,1.244801877,0.315916141,0.201039229,1.5714154,0.116086191,0.122488925
WBGene00199741,0,NA,NA,NA,NA,NA
WBGene00199742,0.652007412,-0.61703973,0.368831592,-1.67295791,0.094335582,0.099931427
WBGene00199743,0,NA,NA,NA,NA,NA
WBGene00199744,1.709913964,0.773923736,0.359454559,2.153050272,0.031314728,0.033799362
WBGene00199745,0.054727646,-4.191586375,0.882503486,-4.749654187,2.04E-06,3.96E-06
WBGene00199746,0.373138401,-1.422217255,0.368579667,-3.858642736,0.000114018,0.000182051
WBGene00199747,0,NA,NA,NA,NA,NA
WBGene00199748,0.052797732,-4.243380227,0.936534042,-4.53094072,5.87E-06,1.09E-05
WBGene00199749,0,NA,NA,NA,NA,NA
WBGene00199750,0.027467821,-5.186113728,1.393430417,-3.721831866,0.000197783,0.000284678
WBGene00199751,0.814956545,-0.29520496,0.224561746,-1.314582582,0.188650227,0.197212412
WBGene00199752,0.361349667,-1.468532532,0.578906745,-2.536734186,0.011189188,0.012385312
WBGene00199753,4.294396315,2.102455339,0.355737818,5.910126023,3.42E-09,7.60E-09
WBGene00199754,0.212210922,-2.236429184,0.465684141,-4.802459408,1.57E-06,3.08E-06
WBGene00199755,0,NA,NA,NA,NA,NA
WBGene00199756,0.087934452,-3.507427676,0.774585647,-4.528134092,5.95E-06,1.11E-05
WBGene00199757,0,NA,NA,NA,NA,NA
WBGene00199758,0.063896298,-3.968123853,0.789899857,-5.023578395,5.07E-07,1.03E-06
WBGene00199759,0.559155921,-0.838677459,0.277518406,-3.022060669,0.002510602,0.002891658
WBGene00199760,0.047475553,-4.396671377,0.957149024,-4.593507666,4.36E-06,8.22E-06
WBGene00199761,3.042075516,1.605055967,0.299472057,5.359618468,8.34E-08,1.77E-07
WBGene00199762,0,NA,NA,NA,NA,NA
WBGene00199763,0.146828544,-2.767795639,0.552989549,-5.005149999,5.58E-07,1.13E-06
WBGene00199764,0.087591422,-3.513066596,0.627525024,-5.59828925,2.16E-08,4.71E-08
WBGene00199765,0,NA,NA,NA,NA,NA
WBGene00199766,0.312600674,-1.677607205,0.420721447,-3.987453492,6.68E-05,0.000109531
WBGene00199767,2.234181216,1.159746208,0.430466492,2.694161407,0.007056598,0.007881537
WBGene00199768,0.066728718,-3.905548394,0.744537528,-5.24560314,1.56E-07,3.26E-07
WBGene00199769,0.056600807,-4.143033555,1.222112515,-3.390059019,0.000698776,0.000862339
WBGene00199770,0.146458984,-2.7714314,0.568827572,-4.8721819,1.10E-06,2.19E-06
WBGene00199771,0.839007486,-0.253244411,0.224417012,-1.128454607,0.259127977,0.268960722
WBGene00199772,0.118125173,-3.081611654,0.56396715,-5.464168705,4.65E-08,9.99E-08
WBGene00199773,2.643110829,1.40223692,0.51294331,2.733707394,0.006262567,0.007014781
WBGene00199774,0,NA,NA,NA,NA,NA
WBGene00199775,0.026079899,-5.2609179,1.617715551,-3.252066098,0.001145694,0.001373315
WBGene00199776,1.699126651,0.764793394,0.446202141,1.714006555,0.086527522,0.091787327
WBGene00199777,0.279872713,-1.83715726,0.385934918,-4.760277381,1.93E-06,3.77E-06
WBGene00199778,0.166904119,-2.582908535,0.673061286,-3.837553267,0.000124266,0.00019758
WBGene00199779,0.378885176,-1.400167398,0.434449021,-3.22285776,0.001269186,0.001511509
WBGene00199780,0.143591373,-2.79995902,0.520886282,-5.375374854,7.64E-08,1.63E-07
WBGene00199781,0.139147124,-2.845317007,0.655671106,-4.339549177,1.43E-05,2.55E-05
WBGene00199782,0.038463635,-4.700361062,1.196628342,-3.928004125,8.57E-05,0.000138634
WBGene00199783,0.816222077,-0.292966361,0.35322515,-0.829404026,0.406875824,0.418001778
WBGene00199784,1.114265651,0.156093226,0.369290639,0.422683949,0.672525868,0.681383961
WBGene00199785,0.320239551,-1.642776597,0.442255771,-3.714539652,0.000203574,0.000290816
WBGene00199786,1.700704549,0.766132534,0.277935179,2.756515154,0.005842091,0.006558115
WBGene00199787,0.124924728,-3.000869021,0.856956788,-3.501774024,0.000462171,0.000593193
WBGene00199788,0,NA,NA,NA,NA,NA
WBGene00199789,0.113500683,-3.139227114,0.622862043,-5.040003879,4.66E-07,9.50E-07
WBGene00199790,0,NA,NA,NA,NA,NA
WBGene00199791,0,NA,NA,NA,NA,NA
WBGene00199792,0.033140045,-4.915280608,1.241569499,-3.958925063,7.53E-05,0.000122679
WBGene00199793,0.11927474,-3.067639548,0.593566816,-5.168145293,2.36E-07,4.90E-07
WBGene00199794,0.163034751,-2.616748584,0.600373283,-4.358536026,1.31E-05,2.35E-05
WBGene00199795,0.496772073,-1.009344023,0.357250332,-2.825313042,0.004723444,0.00533442
WBGene00199796,0.061700431,-4.018575615,1.266294578,-3.173491922,0.001506171,0.0017803
WBGene00199797,1.49508657,0.580229023,0.210813236,2.752336776,0.005917164,0.006640367
WBGene00199798,0.042104582,-4.569878943,1.031467756,-4.430462239,9.40E-06,1.71E-05
WBGene00199799,0,NA,NA,NA,NA,NA
WBGene00199800,0.223544164,-2.161368212,0.416094921,-5.194411421,2.05E-07,4.28E-07
WBGene00199801,0.010334191,-6.596430723,1.796901402,-3.671003158,0.0002416,0.000333947
WBGene00199802,0,NA,NA,NA,NA,NA
WBGene00199803,0,NA,NA,NA,NA,NA
WBGene00199804,0.060677972,-4.042683323,1.092753514,-3.699538158,0.000215992,0.000304004
WBGene00199805,0.062164742,-4.007759631,1.019075342,-3.932741247,8.40E-05,0.00013606
WBGene00199806,0,NA,NA,NA,NA,NA
WBGene00199807,0,NA,NA,NA,NA,NA
WBGene00199808,0.019734436,-5.663140928,1.296910314,-4.366640364,1.26E-05,2.27E-05
WBGene00199809,0.064948417,-3.944561817,1.370900374,-2.877351186,0.00401029,0.004551972
WBGene00199810,0,NA,NA,NA,NA,NA
WBGene00199811,0.158239157,-2.659821452,0.724937697,-3.669034544,0.000243468,0.000336219
WBGene00199812,0.330864472,-1.595687709,0.477506797,-3.3417068,0.00083265,0.001015401
WBGene00199813,0.068026088,-3.877768067,0.804870301,-4.817879433,1.45E-06,2.86E-06
WBGene00199814,0.68293716,-0.550175259,0.306717915,-1.793749994,0.072853082,0.077502709
WBGene00199815,1.209978508,0.274981423,0.32268782,0.852159287,0.39412569,0.405241902
WBGene00199816,0.309236624,-1.693216903,0.417470668,-4.055894298,4.99E-05,8.33E-05
WBGene00199817,0.121110757,-3.04560109,0.64381224,-4.730573452,2.24E-06,4.34E-06
WBGene00199818,0.058541463,-4.094397392,1.027064617,-3.986504183,6.71E-05,0.000109943
WBGene00199819,1.477275233,0.562938642,0.264638767,2.127196434,0.033403765,0.036028252
WBGene00199820,0.384389882,-1.379357734,0.415646803,-3.318581362,0.00090476,0.001097724
WBGene00199821,0,NA,NA,NA,NA,NA
WBGene00199822,0.080233628,-3.639649157,0.760549252,-4.785553531,1.71E-06,3.34E-06
WBGene00199823,0.293333695,-1.769385293,0.411238734,-4.302574508,1.69E-05,2.99E-05
WBGene00199824,0.092548879,-3.433640679,0.62276182,-5.513569663,3.52E-08,7.59E-08
WBGene00199825,0,NA,NA,NA,NA,NA
WBGene00199826,0,NA,NA,NA,NA,NA
WBGene00199827,0,NA,NA,NA,NA,NA
WBGene00199828,0,NA,NA,NA,NA,NA
WBGene00199829,0.265906379,-1.911009708,0.423791529,-4.509315492,6.50E-06,1.20E-05
WBGene00199830,0.174949563,-2.514989031,0.490596829,-5.126386638,2.95E-07,6.10E-07
WBGene00199831,0.509149212,-0.973839577,0.300868134,-3.236765439,0.001208927,0.001445052
WBGene00199832,0.072537929,-3.785120632,0.989926149,-3.823639406,0.000131496,0.00020856
WBGene00199833,1.212937882,0.278505668,0.26417132,1.05426156,0.291763183,0.301983759
WBGene00199834,0.997652344,-0.003390933,0.567916269,-0.005970833,0.995235993,0.995432437
WBGene00199835,1.78524098,0.836118829,0.287031671,2.912984568,0.003579923,0.004075342
WBGene00199836,2.569569505,1.361526676,0.755324793,1.802571145,0.071455592,0.076035983
WBGene00199837,0.061764959,-4.017067601,1.172259953,-3.426772013,0.000610802,0.000761422
WBGene00199838,0,NA,NA,NA,NA,NA
WBGene00199839,0.12184757,-3.036850615,0.597680098,-5.081063641,3.75E-07,7.70E-07
WBGene00199840,1.97074675,0.978742395,0.334011102,2.930269052,0.003386686,0.003861762
WBGene00199841,0,NA,NA,NA,NA,NA
WBGene00199842,0.041587296,-4.587713311,1.264202895,-3.628937513,0.00028459,0.000384981
WBGene00199843,0.300601273,-1.734076974,0.449332436,-3.859229461,0.000113745,0.000181628
WBGene00199844,0.078333373,-3.674229108,1.211808274,-3.032021803,0.002429217,0.002803895
WBGene00199845,0.081653968,-3.614333193,0.739680817,-4.88634166,1.03E-06,2.05E-06
WBGene00199846,0,NA,NA,NA,NA,NA
WBGene00199847,0.796903732,-0.327522641,0.383055536,-0.855026518,0.392536467,0.403638569
WBGene00199848,0.021040525,-5.570685506,1.471240545,-3.786386614,0.000152854,0.000240132
WBGene00199849,0.142201977,-2.813986573,0.551420143,-5.103162463,3.34E-07,6.88E-07
WBGene00199850,0,NA,NA,NA,NA,NA
WBGene00199851,0.313623503,-1.672894413,0.465669184,-3.592452473,0.00032758,0.000436207
WBGene00199852,0,NA,NA,NA,NA,NA
WBGene00199853,0.471704448,-1.084044889,0.314422306,-3.447735321,0.000565308,0.000709641
WBGene00199854,0.264721463,-1.917452925,0.61889,-3.098212808,0.001946916,0.002268603
WBGene00199855,0.262004874,-1.932334446,0.35908982,-5.381200858,7.40E-08,1.58E-07
WBGene00199856,0.201259508,-2.312871154,0.406241593,-5.693339119,1.25E-08,2.73E-08
