geneName,WBID
Y69A2AR.19,WBGene00022090
Y69A2AR.21,WBGene00022092
Y69A2AR.22,WBGene00022093
Y69A2AR.23,WBGene00022094
Y69A2AR.24,WBGene00022095
Y69A2AR.25,WBGene00022096
nhr-242,WBGene00022097
Y69A2AR.28,WBGene00022099
Y69A2AR.31,WBGene00022100
Y69A2AR.32,WBGene00022101
Y69F12A.1,WBGene00022102
cdh-12,WBGene00022103
acsd-1,WBGene00022104
lgc-46,WBGene00022106
Y71F9AL.1,WBGene00022107
Y71F9AL.2,WBGene00022108
Y71F9AL.4,WBGene00022110
Y71F9AL.6,WBGene00022111
Y71F9AL.7,WBGene00022112
Y71F9AL.8,WBGene00022113
Y71F9AL.9,WBGene00022114
Y71F9AL.10,WBGene00022115
Y71F9AL.11,WBGene00022116
Y71F9AL.12,WBGene00022117
copa-1,WBGene00022119
cogc-3,WBGene00022121
trap-1,WBGene00022122
Y71F9AR.2,WBGene00022123
supr-1,WBGene00022124
Y71F9B.1,WBGene00022125
Y71F9B.2,WBGene00022126
yop-1,WBGene00022127
Y71F9B.6,WBGene00022128
lron-11,WBGene00022129
Y71F9B.9,WBGene00022130
Y71F9B.13,WBGene00022131
Y71F9B.15,WBGene00022133
hrpu-2,WBGene00022134
trpp-10,WBGene00022138
tub-2,WBGene00022139
Y71G12A.4,WBGene00022140
chaf-2,WBGene00022141
Y71G12B.2,WBGene00022142
Y71G12B.3,WBGene00022143
pghm-1,WBGene00022144
Y71G12B.5,WBGene00022145
Y71G12B.6,WBGene00022146
ddx-27,WBGene00022148
lin-65,WBGene00022149
Y71G12B.10,WBGene00022150
atg-5,WBGene00022152
Y71G12B.13,WBGene00022153
drag-1,WBGene00022154
Y71G12B.17,WBGene00022155
Y71G12B.18,WBGene00022156
Y71G12B.22,WBGene00022157
Y71G12B.23,WBGene00022158
mppa-1,WBGene00022159
Y71G12B.25,WBGene00022160
Y71G12B.26,WBGene00022161
Y71G12B.27,WBGene00022162
Y71H2AL.2,WBGene00022165
Y71H2AM.1,WBGene00022166
Y71H2AM.2,WBGene00022167
Y71H2AM.3,WBGene00022168
Y71H2AM.4,WBGene00022169
cox-6B,WBGene00022170
Y71H2AM.6,WBGene00022171
cosa-1,WBGene00022172
set-27,WBGene00022173
Y71H2AM.9,WBGene00022174
Y71H2AM.10,WBGene00022175
Y71H2AM.11,WBGene00022176
Y71H2AM.12,WBGene00022177
Y71H2AM.13,WBGene00022178
Y71H2AM.14,WBGene00022179
Y71H2AM.15,WBGene00022180
pho-9,WBGene00022181
swsn-3,WBGene00022182
Y71H2AM.20,WBGene00022185
Y71H2AR.1,WBGene00022188
Y71H2AR.2,WBGene00022189
josd-1,WBGene00022190
Y71H2B.1,WBGene00022191
Y71H2B.2,WBGene00022192
ppfr-4,WBGene00022193
Y71H2B.4,WBGene00022194
Y71H2B.5,WBGene00022195
gpa-17,WBGene00022196
Y71H2B.8,WBGene00022197
Y71H2B.11,WBGene00022198
pfk-1.1,WBGene00022199
fard-1,WBGene00022200
Y71H10B.1,WBGene00022201
Y72A10A.1,WBGene00022202
Y73B3A.1,WBGene00022203
Y73B3A.2,WBGene00022204
Y73B3A.4,WBGene00022206
elk-2,WBGene00022207
Y73B3A.7,WBGene00022209
Y73B3A.8,WBGene00022210
Y73B3A.9,WBGene00022211
Y73B3A.11,WBGene00022213
Y73B3A.13,WBGene00022215
fbxa-16,WBGene00022216
fbxa-221,WBGene00022217
Y73B3A.16,WBGene00022218
Y73B3A.18,WBGene00022219
Y73B3A.20,WBGene00022221
Y73B3B.1,WBGene00022223
set-28,WBGene00022224
Y73B3B.3,WBGene00022225
Y73B3B.5,WBGene00022227
Y73B6A.1,WBGene00022228
Y73B6A.3,WBGene00022230
tyr-6,WBGene00022231
exos-2,WBGene00022232
ipla-6,WBGene00022233
sqd-1,WBGene00022235
Y73B6BL.12,WBGene00022236
Y73B6BL.14,WBGene00022237
shl-1,WBGene00022240
sfrp-1,WBGene00022242
Y73B6BL.22,WBGene00022243
Y73B6BL.23,WBGene00022244
acp-6,WBGene00022245
acp-7,WBGene00022246
lgc-10,WBGene00022247
Y73B6BL.27,WBGene00022248
Y73B6BL.29,WBGene00022250
blos-2,WBGene00022251
Y73B6BL.31,WBGene00022252
hrpf-2,WBGene00022253
nlp-71,WBGene00022254
Y73B6BL.37,WBGene00022256
puf-11,WBGene00022257
Y73C8B.1,WBGene00022258
Y73C8B.2,WBGene00022259
Y73C8B.3,WBGene00022260
clec-210,WBGene00022261
Y73C8C.3,WBGene00022262
Y73C8C.4,WBGene00022263
Y73C8C.8,WBGene00022265
srt-56,WBGene00022266
Y73C8C.10,WBGene00022267
Y73E7A.1,WBGene00022268
Y73E7A.2,WBGene00022269
Y73E7A.3,WBGene00022270
cpx-1,WBGene00022271
Y73E7A.5,WBGene00022272
Y73E7A.6,WBGene00022273
Y73E7A.8,WBGene00022274
Y74C9A.1,WBGene00022275
nlp-40,WBGene00022276
homt-1,WBGene00022277
rcor-1,WBGene00022278
sesn-1,WBGene00022279
Y74C10AL.2,WBGene00022280
abtm-1,WBGene00022281
Y74C10AR.2,WBGene00022282
lgc-27,WBGene00022283
glb-33,WBGene00022284
Y75B7AL.2,WBGene00022285
rga-4,WBGene00022286
Y75B7AR.1,WBGene00022287
Y75B7B.1,WBGene00022288
Y75B7B.2,WBGene00022289
Y75D11A.2,WBGene00022291
Y75D11A.3,WBGene00022292
cng-2,WBGene00022295
xpc-1,WBGene00022296
Y76B12C.3,WBGene00022297
Y76B12C.4,WBGene00022298
Y76B12C.6,WBGene00022300
cpsf-1,WBGene00022301
Y76B12C.8,WBGene00022302
Y76B12C.9,WBGene00022303
hxk-3,WBGene00022306
Y77E11A.2,WBGene00022307
rpc-11,WBGene00022309
Y77E11A.7,WBGene00022310
Y77E11A.8,WBGene00022311
clec-171,WBGene00022312
Y77E11A.12,WBGene00022313
Y77E11A.14,WBGene00022314
Y81B9A.1,WBGene00022315
Y81B9A.2,WBGene00022316
Y81B9A.3,WBGene00022317
Y82E9BL.1,WBGene00022318
Y82E9BL.2,WBGene00022319
Y82E9BL.3,WBGene00022320
fbxa-25,WBGene00022321
Y82E9BL.5,WBGene00022322
Y82E9BL.6,WBGene00022323
fbxa-26,WBGene00022324
fbxa-5,WBGene00022325
fbxa-14,WBGene00022326
fbxa-15,WBGene00022327
Y82E9BL.12,WBGene00022328
fbxa-79,WBGene00022329
fbxa-80,WBGene00022330
fbxa-19,WBGene00022331
fbxa-20,WBGene00022332
fbxa-27,WBGene00022333
Y82E9BR.1,WBGene00022334
Y82E9BR.2,WBGene00022335
Y82E9BR.3,WBGene00022336
pals-16,WBGene00022337
Y82E9BR.5,WBGene00022338
Y82E9BR.6,WBGene00022339
Y82E9BR.7,WBGene00022340
Y82E9BR.8,WBGene00022341
Y82E9BR.9,WBGene00022342
Y82E9BR.10,WBGene00022343
pals-40,WBGene00022344
fbxa-138,WBGene00022345
pals-17,WBGene00022346
Y82E9BR.14,WBGene00022347
Y82E9BR.16,WBGene00022348
Y82E9BR.17,WBGene00022349
Y82E9BR.18,WBGene00022350
Y82E9BR.19,WBGene00022351
Y82E9BR.20,WBGene00022352
pals-18,WBGene00022353
Y82E9BR.22,WBGene00022354
eak-3,WBGene00022356
kbp-4,WBGene00022357
Y92H12A.2,WBGene00022358
Y92H12A.4,WBGene00022360
Y92H12A.5,WBGene00022361
Y92H12BL.1,WBGene00022363
Y92H12BL.4,WBGene00022365
Y92H12BL.5,WBGene00022366
Y92H12BM.1,WBGene00022367
Y92H12BR.2,WBGene00022368
Y92H12BR.3,WBGene00022369
set-29,WBGene00022371
Y92H12BR.7,WBGene00022372
mrpl-15,WBGene00022373
nhr-277,WBGene00022374
Y94H6A.2,WBGene00022375
Y94H6A.3,WBGene00022376
gpx-4,WBGene00022377
Y94H6A.5,WBGene00022378
Y94H6A.7,WBGene00022379
Y94H6A.8,WBGene00022380
ubxn-2,WBGene00022381
Y94H6A.10,WBGene00022382
Y95B8A.2,WBGene00022383
Y95B8A.4,WBGene00022385
Y95B8A.6,WBGene00022386
Y95B8A.8,WBGene00022388
pde-6,WBGene00022389
him-19,WBGene00022390
prhg-1,WBGene00022391
Y97E10AL.1,WBGene00022392
abhd-12,WBGene00022393
natb-1,WBGene00022394
ceh-76,WBGene00022395
Y97E10AR.1,WBGene00022396
Y97E10AR.2,WBGene00022397
Y97E10AR.3,WBGene00022398
Y97E10AR.4,WBGene00022399
rpb-9,WBGene00022400
Y97E10AR.6,WBGene00022401
lmtr-2,WBGene00022402
Y97E10B.1,WBGene00022403
srsx-5,WBGene00022404
srsx-6,WBGene00022405
srsx-7,WBGene00022406
srsx-4,WBGene00022407
srsx-3,WBGene00022408
srt-53,WBGene00022409
Y97E10C.1,WBGene00022410
Y102A11A.1,WBGene00022411
Y102A11A.2,WBGene00022412
Y102A11A.3,WBGene00022413
Y102A11A.5,WBGene00022415
Y102A11A.6,WBGene00022416
Y102A11A.7,WBGene00022417
igcm-4,WBGene00022418
Y102A11A.9,WBGene00022419
wdr-4,WBGene00022420
Y102E9.3,WBGene00022421
nhr-41,WBGene00022423
plst-1,WBGene00022425
Y104H12D.2,WBGene00022426
spl-3,WBGene00022427
Y104H12D.4,WBGene00022428
set-33,WBGene00022431
Y108F1.5,WBGene00022433
Y108G3AL.2,WBGene00022434
cfap-36,WBGene00022435
Y110A2AL.1,WBGene00022438
Y110A2AL.2,WBGene00022439
Y110A2AL.3,WBGene00022440
Y110A2AL.4,WBGene00022441
Y110A2AL.5,WBGene00022442
Y110A2AL.6,WBGene00022443
Y110A2AL.7,WBGene00022444
Y110A2AL.9,WBGene00022445
Y110A2AL.10,WBGene00022446
pinn-1,WBGene00022448
ubc-26,WBGene00022450
Y110A2AR.1,WBGene00022452
ncap-1,WBGene00022453
trf-2,WBGene00022454
tyms-1,WBGene00022455
pfkb-1.1,WBGene00022456
Y110A7A.7,WBGene00022457
prp-31,WBGene00022458
Y110A7A.9,WBGene00022459
use-1,WBGene00022460
Y110A7A.15,WBGene00022462
elpc-1,WBGene00022463
ift-20,WBGene00022465
Y119C1A.1,WBGene00022466
Y119C1B.1,WBGene00022467
Y119C1B.3,WBGene00022469
mrpl-19,WBGene00022470
rnf-145,WBGene00022471
Y119C1B.6,WBGene00022472
bet-1,WBGene00022473
zig-9,WBGene00022474
Y119C1B.10,WBGene00022475
fbxa-75,WBGene00022476
fbxa-28,WBGene00022477
fbxa-36,WBGene00022479
fbxa-208,WBGene00022482
fbxa-77,WBGene00022484
fbxa-63,WBGene00022485
fbxa-61,WBGene00022486
fbxa-21,WBGene00022487
orc-3,WBGene00022488
Y119D3B.12,WBGene00022489
Y119D3B.13,WBGene00022490
Y119D3B.14,WBGene00022491
dss-1,WBGene00022492
mrpl-45,WBGene00022493
fbxa-91,WBGene00022494
fbxa-78,WBGene00022495
fbxa-92,WBGene00022496
Y119D3B.21,WBGene00022497
hsd-2,WBGene00022498
set-30,WBGene00022499
lfi-1,WBGene00022500
ZC8.6,WBGene00022501
ZC13.1,WBGene00022502
ZC13.2,WBGene00022503
mam-1,WBGene00022504
ZC21.3,WBGene00022505
ZC21.6,WBGene00022506
ZC21.8,WBGene00022507
ZC53.1,WBGene00022508
ZC53.2,WBGene00022509
ZC53.4,WBGene00022511
dot-1.5,WBGene00022512
ttr-48,WBGene00022515
mtx-2,WBGene00022516
ZC123.1,WBGene00022517
zfh-2,WBGene00022518
ZC123.4,WBGene00022519
ZC132.3,WBGene00022522
ZC132.9,WBGene00022527
srt-13,WBGene00022528
srt-14,WBGene00022529
ZC155.2,WBGene00022530
morc-1,WBGene00022531
ZC155.4,WBGene00022532
cutl-19,WBGene00022533
syx-16,WBGene00022534
ZC178.2,WBGene00022536
ZC190.2,WBGene00022537
ZC190.4,WBGene00022538
ZC190.5,WBGene00022539
ZC190.6,WBGene00022540
ZC190.7,WBGene00022541
ZC190.8,WBGene00022542
ZC190.10,WBGene00022544
ZC196.2,WBGene00022546
ZC196.3,WBGene00022547
ZC196.4,WBGene00022548
ZC196.5,WBGene00022549
droe-8,WBGene00022550
ZC196.8,WBGene00022551
ZC196.9,WBGene00022552
ZC204.1,WBGene00022553
duxl-1,WBGene00022554
btb-12,WBGene00022555
ZC204.6,WBGene00022556
fbxb-15,WBGene00022557
fbxb-21,WBGene00022558
fbxb-20,WBGene00022559
fbxb-16,WBGene00022560
btb-13,WBGene00022561
ZC204.12,WBGene00022562
ZC204.13,WBGene00022563
ZC204.14,WBGene00022564
ZC239.2,WBGene00022565
ZC239.3,WBGene00022566
ZC239.4,WBGene00022567
ZC239.5,WBGene00022568
ZC239.6,WBGene00022569
sdz-35,WBGene00022570
ZC239.13,WBGene00022571
ZC239.14,WBGene00022572
ZC239.15,WBGene00022573
ZC239.16,WBGene00022574
ZC239.17,WBGene00022575
ZC250.2,WBGene00022576
nstp-3,WBGene00022577
ZC262.1,WBGene00022578
ZC262.2,WBGene00022579
iglr-2,WBGene00022580
ZC262.4,WBGene00022581
mrps-18A,WBGene00022583
ZC266.1,WBGene00022584
ZC308.4,WBGene00022586
ZC317.2,WBGene00022588
ZC317.6,WBGene00022589
ZC317.7,WBGene00022590
cuti-1,WBGene00022591
klu-2,WBGene00022592
ZC328.3,WBGene00022593
ZC328.5,WBGene00022594
ZC395.4,WBGene00022596
ZC395.5,WBGene00022597
ztf-8,WBGene00022598
daf-41,WBGene00022599
ZC395.11,WBGene00022600
ZC404.1,WBGene00022601
gck-2,WBGene00022603
dmsr-10,WBGene00022604
dmsr-11,WBGene00022605
dmsr-9,WBGene00022606
madf-9,WBGene00022608
ZC416.2,WBGene00022609
ltah-1.2,WBGene00022610
ZC449.1,WBGene00022611
ZC449.2,WBGene00022612
sek-3,WBGene00022613
ZC449.4,WBGene00022614
ZC449.5,WBGene00022615
hsd-3,WBGene00022616
ZC477.2,WBGene00022617
ZC477.3,WBGene00022618
ZC477.4,WBGene00022619
rde-8,WBGene00022620
ZC477.7,WBGene00022621
ZC477.10,WBGene00022622
ZC487.1,WBGene00022623
ZC487.2,WBGene00022624
ZC513.2,WBGene00022627
ZC513.3,WBGene00022628
algn-12,WBGene00022629
fbxa-223,WBGene00022630
nekl-2,WBGene00022631
ZC581.2,WBGene00022632
ZC581.3,WBGene00022633
ZC581.7,WBGene00022634
ZC581.9,WBGene00022635
nhr-252,WBGene00022637
scl-27,WBGene00022638
nhr-253,WBGene00022639
nhr-254,WBGene00022640
ZK6.6,WBGene00022641
lipl-5,WBGene00022642
ZK6.8,WBGene00022643
dod-19,WBGene00022644
ZK6.11,WBGene00022645
acl-9,WBGene00022646
slc-17.1,WBGene00022647
ZK54.3,WBGene00022648
ZK84.1,WBGene00022649
ZK84.2,WBGene00022650
ZK84.4,WBGene00022651
ZK84.5,WBGene00022652
ZK105.1,WBGene00022653
ZK105.3,WBGene00022654
srsx-40,WBGene00022655
ZK105.5,WBGene00022656
ZK105.6,WBGene00022657
srh-188,WBGene00022658
ZK112.4,WBGene00022660
ZK112.5,WBGene00022661
ZK112.6,WBGene00022662
glrx-21,WBGene00022663
ZK121.2,WBGene00022664
ZK154.1,WBGene00022665
ZK154.4,WBGene00022666
ZK154.5,WBGene00022667
ZK154.6,WBGene00022668
ZK177.1,WBGene00022669
ZK177.2,WBGene00022670
ZK177.3,WBGene00022671
npp-24,WBGene00022672
ZK177.8,WBGene00022673
ZK177.9,WBGene00022674
gbb-2,WBGene00022675
rfth-1,WBGene00022677
sar-1,WBGene00022678
ZK180.5,WBGene00022679
ZK180.6,WBGene00022680
ZK185.1,WBGene00022681
ZK185.2,WBGene00022682
ZK185.3,WBGene00022683
ZK250.2,WBGene00022685
math-48,WBGene00022689
math-49,WBGene00022690
math-50,WBGene00022691
gcna-1,WBGene00022694
ZK328.6,WBGene00022695
ift-139,WBGene00022696
cyy-1,WBGene00022697
ZK353.2,WBGene00022698
ZK353.3,WBGene00022699
ZK353.4,WBGene00022700
cutc-1,WBGene00022702
ubxn-4,WBGene00022703
ZK353.9,WBGene00022704
ZK354.2,WBGene00022705
ZK354.3,WBGene00022706
ZK354.6,WBGene00022707
ZK354.7,WBGene00022708
ZK354.8,WBGene00022709
ZK354.9,WBGene00022710
irld-63,WBGene00022711
ZK355.2,WBGene00022712
ZK355.3,WBGene00022713
irld-64,WBGene00022714
irld-65,WBGene00022715
irld-66,WBGene00022716
hipr-1,WBGene00022717
ZK370.4,WBGene00022718
pdhk-2,WBGene00022719
ZK370.6,WBGene00022720
ugtp-1,WBGene00022721
tomm-70,WBGene00022722
ZK380.2,WBGene00022723
ZK380.4,WBGene00022724
ZK381.2,WBGene00022725
nhr-249,WBGene00022726
prkl-1,WBGene00022727
ZK402.1,WBGene00022728
ZK402.2,WBGene00022729
ZK402.3,WBGene00022730
ZK402.5,WBGene00022731
ZK418.2,WBGene00022732
tmem-17,WBGene00022733
ZK418.5,WBGene00022734
ZK418.6,WBGene00022735
ZK418.7,WBGene00022736
tofu-7,WBGene00022737
fubl-2,WBGene00022738
toe-1,WBGene00022739
ZK430.5,WBGene00022741
ZK430.7,WBGene00022742
mlt-7,WBGene00022743
ZK470.1,WBGene00022744
ZK470.2,WBGene00022745
ZK470.4,WBGene00022746
ZK470.6,WBGene00022747
oaz-1,WBGene00022748
ZK484.3,WBGene00022749
msrp-2,WBGene00022751
ZK484.6,WBGene00022752
ZK484.7,WBGene00022753
nspd-1,WBGene00022754
nhr-251,WBGene00022756
ZK488.5,WBGene00022757
ZK488.6,WBGene00022758
ZK546.2,WBGene00022759
ZK546.3,WBGene00022760
ZK546.4,WBGene00022761
ZK546.5,WBGene00022762
ZK546.14,WBGene00022765
cblc-1,WBGene00022766
ZK563.2,WBGene00022767
sorf-1,WBGene00022769
acp-1,WBGene00022770
ZK616.1,WBGene00022771
ZK616.2,WBGene00022772
ZK616.3,WBGene00022773
swsn-6,WBGene00022774
ZK616.5,WBGene00022775
perm-3,WBGene00022776
ZK616.8,WBGene00022778
ZK622.1,WBGene00022780
pmt-1,WBGene00022781
ZK622.4,WBGene00022782
tomm-7,WBGene00022783
ZK652.6,WBGene00022785
ZK652.8,WBGene00022786
tag-307,WBGene00022787
slc-17.7,WBGene00022788
lron-2,WBGene00022789
ZK682.7,WBGene00022790
ZK686.1,WBGene00022791
ZK686.2,WBGene00022792
ZK686.3,WBGene00022793
snu-23,WBGene00022794
ZK686.5,WBGene00022795
ZK688.1,WBGene00022796
best-24,WBGene00022797
fahd-1,WBGene00022798
ZK688.4,WBGene00022799
ZK688.5,WBGene00022800
pcp-5,WBGene00022801
ZK688.7,WBGene00022802
ZK688.9,WBGene00022803
ZK697.1,WBGene00022804
nhr-256,WBGene00022805
srab-25,WBGene00022807
ZK697.8,WBGene00022808
ZK697.14,WBGene00022809
ZK721.3,WBGene00022810
ZK721.4,WBGene00022811
uvs-1,WBGene00022812
ZK742.3,WBGene00022813
ZK742.4,WBGene00022814
asic-1,WBGene00022815
fbn-1,WBGene00022816
upp-1,WBGene00022817
ZK813.1,WBGene00022820
ZK813.2,WBGene00022821
ZK813.3,WBGene00022822
ZK813.4,WBGene00022823
ZK813.5,WBGene00022824
ZK816.1,WBGene00022825
ZK816.3,WBGene00022826
ZK816.4,WBGene00022827
ZK867.2,WBGene00022829
ZK973.1,WBGene00022830
cec-10,WBGene00022831
pdp-1,WBGene00022832
ZK973.4,WBGene00022833
ZK973.8,WBGene00022834
ZK973.9,WBGene00022835
ZK973.11,WBGene00022836
ceh-45,WBGene00022837
ZK993.2,WBGene00022838
ZK994.6,WBGene00022842
ZK1055.2,WBGene00022843
ZK1055.4,WBGene00022845
ZK1055.6,WBGene00022847
ZK1055.7,WBGene00022848
acs-6,WBGene00022849
ZK1127.3,WBGene00022850
ZK1127.4,WBGene00022851
ZK1127.5,WBGene00022852
ZK1127.6,WBGene00022853
cin-4,WBGene00022854
tcer-1,WBGene00022855
cth-2,WBGene00022856
ZK1127.12,WBGene00022857
ZK1193.2,WBGene00022858
dve-1,WBGene00022861
ZK1236.1,WBGene00022862
ZK1236.5,WBGene00022864
ufbp-1,WBGene00022865
ZK1240.1,WBGene00022866
ZK1240.2,WBGene00022867
ZK1240.3,WBGene00022868
ZK1240.4,WBGene00022869
ZK1240.5,WBGene00022870
ZK1240.6,WBGene00022871
ZK1240.8,WBGene00022872
ZK1240.9,WBGene00022873
nep-25,WBGene00022874
ZK1248.4,WBGene00022875
ZK1248.5,WBGene00022876
wago-5,WBGene00022877
tbc-2,WBGene00022880
ZK1248.11,WBGene00022881
ZK1248.13,WBGene00022882
ZK1248.15,WBGene00022883
ZK1248.17,WBGene00022884
ZK1248.19,WBGene00022885
ZK1290.1,WBGene00022886
ZK1290.5,WBGene00022887
rnh-1.1,WBGene00022888
ZK1290.7,WBGene00022889
fbxa-224,WBGene00022890
ZK1290.10,WBGene00022891
ZK1290.11,WBGene00022892
ZK1290.13,WBGene00022893
F36H12.18,WBGene00023030
F39E9.10,WBGene00023036
rpl-41.1,WBGene00023067
rpl-41.2,WBGene00023068
Y23H5A.8,WBGene00023172
Y73B3A.17,WBGene00023191
B0280.6,WBGene00023224
B0281.7,WBGene00023225
B0344.1,WBGene00023226
C08A9.2,WBGene00023233
C13A2.8,WBGene00023235
C17C3.14,WBGene00023237
C23H5.4,WBGene00023240
C24D10.3,WBGene00023243
C33E10.3,WBGene00023245
C33E10.4,WBGene00023246
C33E10.7,WBGene00023247
C33E10.9,WBGene00023248
C52D10.10,WBGene00023259
D1065.2,WBGene00023264
E03H12.8,WBGene00023265
F07G11.6,WBGene00023267
F15A8.3,WBGene00023268
F22E5.19,WBGene00023272
F23C8.2,WBGene00023273
F23C8.10,WBGene00023274
F29C4.3,WBGene00023277
F30D4.1,WBGene00023278
F39E9.8,WBGene00023281
F39E9.9,WBGene00023282
F41B5.1,WBGene00023284
F46F5.3,WBGene00023287
F53A3.5,WBGene00023289
F53H1.2,WBGene00023291
F58E2.1,WBGene00023301
F58E2.6,WBGene00023302
F58E2.8,WBGene00023303
F59A7.10,WBGene00023306
H28G03.5,WBGene00023313
H31G24.2,WBGene00023314
K02E7.8,WBGene00023315
K08B12.4,WBGene00023322
K08F11.6,WBGene00023323
M03D4.5,WBGene00023326
R03H4.8,WBGene00023327
R13D7.5,WBGene00023330
T03D3.7,WBGene00023335
T03D3.8,WBGene00023336
T03D3.9,WBGene00023337
T03D3.10,WBGene00023338
T03D3.13,WBGene00023339
T06A1.6,WBGene00023343
T12B5.9,WBGene00023345
T24E12.7,WBGene00023348
T27C4.5,WBGene00023351
W02F12.1,WBGene00023355
W03F9.8,WBGene00023356
W10G11.8,WBGene00023358
Y57E12AL.3,WBGene00023382
Y82E9BL.9,WBGene00023395
ZC239.1,WBGene00023399
ZK380.3,WBGene00023400
ZK488.3,WBGene00023402
plr-1,WBGene00023404
sor-1,WBGene00023405
cex-1,WBGene00023407
cex-2,WBGene00023408
mbd-2,WBGene00023409
clpr-2,WBGene00023410
srz-3,WBGene00023411
H31B20.2,WBGene00023413
R01H2.7,WBGene00023414
F16C3.3,WBGene00023415
spi-1,WBGene00023416
swm-1,WBGene00023417
R06F6.12,WBGene00023418
F53F4.16,WBGene00023419
C26D10.7,WBGene00023420
rde-11,WBGene00023421
mrpl-21,WBGene00023422
F43C1.7,WBGene00023423
C53D6.10,WBGene00023424
try-9,WBGene00023425
F14D2.15,WBGene00023427
C25E10.13,WBGene00023431
K12B6.9,WBGene00023432
T12D8.10,WBGene00023450
mlc-7,WBGene00023451
M02E1.3,WBGene00023458
Y18D10A.26,WBGene00023459
F46H6.5,WBGene00023460
srz-83,WBGene00023462
srz-82,WBGene00023463
srz-80,WBGene00023464
srz-81,WBGene00023465
srz-87,WBGene00023470
srz-86,WBGene00023471
srz-37,WBGene00023474
srz-69,WBGene00023475
srz-55,WBGene00023476
nspc-1,WBGene00023477
srz-62,WBGene00023478
srz-67,WBGene00023479
srz-68,WBGene00023480
srz-22,WBGene00023481
Y75B8A.39,WBGene00023483
Y54G2A.37,WBGene00023484
ttr-49,WBGene00023485
K08B4.7,WBGene00023486
mrps-24,WBGene00023487
srz-84,WBGene00023488
F42A10.9,WBGene00023489
F36A2.14,WBGene00023490
tsp-21,WBGene00023491
T24D3.2,WBGene00023492
nspc-12,WBGene00023493
lin-15B,WBGene00023497
lin-15A,WBGene00023498
srz-63,WBGene00023499
C11H1.9,WBGene00023500
F11E6.11,WBGene00023501
clec-184,WBGene00023502
F17C11.13,WBGene00023503
F26F2.8,WBGene00023504
srz-102,WBGene00023505
srz-11,WBGene00023506
srz-38,WBGene00023508
srz-41,WBGene00023511
srz-51,WBGene00023512
srz-71,WBGene00023513
srz-72,WBGene00023514
srz-97,WBGene00023515
srz-75,WBGene00023517
Y60A3A.24,WBGene00023519
oig-5,WBGene00023520
F32H2.11,WBGene00043049
oig-4,WBGene00043050
C29E4.13,WBGene00043051
srz-104,WBGene00043052
F47H4.12,WBGene00043053
T21B4.15,WBGene00043054
nfya-2,WBGene00043056
M142.8,WBGene00043057
sre-34,WBGene00043058
srab-26,WBGene00043059
R144.12,WBGene00043060
Y54G2A.38,WBGene00043061
clec-80,WBGene00043062
nbet-1,WBGene00043064
C55C3.7,WBGene00043065
acr-25,WBGene00043066
dlc-5,WBGene00043067
F32E10.9,WBGene00043068
F20D6.12,WBGene00043069
C02D5.4,WBGene00043097
C09H10.4,WBGene00043120
nspd-6,WBGene00043147
C27F2.9,WBGene00043156
nspa-9,WBGene00043187
F08D12.5,WBGene00043239
F22D6.8,WBGene00043279
F28F5.4,WBGene00043297
F32D8.11,WBGene00043302
F45D11.11,WBGene00043328
R05G6.3,WBGene00043466
R09H3.2,WBGene00043469
W02B12.13,WBGene00043534
Y45G5AM.4,WBGene00043666
Y54G2A.7,WBGene00043702
egrh-2,WBGene00043705
Y59E9AL.2,WBGene00043743
ZC262.7,WBGene00043948
ZC404.2,WBGene00043952
F11D5.7,WBGene00043980
T14E8.4,WBGene00043981
B0403.6,WBGene00043982
C39D10.11,WBGene00043983
C56E6.7,WBGene00043984
C44C10.11,WBGene00043985
fut-5,WBGene00043986
bbs-4,WBGene00043992
T26G10.6,WBGene00043993
C07A9.12,WBGene00043994
F40F12.9,WBGene00043995
fbxb-87,WBGene00043996
Y79H2A.12,WBGene00043997
T21C12.8,WBGene00043998
C09G4.4,WBGene00044001
srt-74,WBGene00044002
Y41E3.18,WBGene00044003
C24A8.6,WBGene00044004
F37C12.18,WBGene00044005
nlp-82,WBGene00044006
ZK1320.13,WBGene00044007
gip-2,WBGene00044008
ZK822.6,WBGene00044009
T06E4.12,WBGene00044011
srxa-19,WBGene00044012
F15H10.9,WBGene00044013
F15H10.10,WBGene00044014
C35A5.10,WBGene00044016
T04B2.8,WBGene00044018
C55A6.12,WBGene00044019
ZK856.14,WBGene00044020
R02E4.2,WBGene00044021
C35A5.11,WBGene00044024
T01G1.4,WBGene00044025
cisd-1,WBGene00044026
F27E5.8,WBGene00044027
nlp-63,WBGene00044028
C05D12.7,WBGene00044029
Y17G7B.23,WBGene00044030
F49C5.9,WBGene00044031
ceh-99,WBGene00044032
Y38E10A.28,WBGene00044034
F27E5.7,WBGene00044035
ZK673.12,WBGene00044036
C47G2.6,WBGene00044038
F54D5.16,WBGene00044040
Y46G5A.37,WBGene00044042
Y46G5A.38,WBGene00044043
C08B6.14,WBGene00044044
R11G10.3,WBGene00044045
ZK666.13,WBGene00044046
Y57A10C.11,WBGene00044047
F57G9.7,WBGene00044048
sfxn-5,WBGene00044049
Y57A10A.37,WBGene00044051
C04H5.9,WBGene00044054
Y53F4B.40,WBGene00044056
F17B5.6,WBGene00044058
T27C5.12,WBGene00044059
tbc-12,WBGene00044061
snb-6,WBGene00044062
bpnt-1,WBGene00044063
