WBID,mean,median,sd,logMean,logSd,logVar,n,min(count),max(count)
WBGene00022502,28.5,28,15.6296421675518,3.3499040872746,2.7491692502207,5.49833850044139,8,9,57
WBGene00022503,5.3875,1.75,6.97248418530194,1.68408145542987,1.94197157236375,3.88394314472751,8,0,19
WBGene00022504,16.3,1.5,26.9618248640555,2.79116510781272,3.29442197158927,6.58884394317855,8,0,70
WBGene00022505,2.675,0.9,4.33581430809551,0.98394938034797,1.46690943759657,2.93381887519314,8,0,13
WBGene00022506,0.05,0,0.0755928946018455,-2.99573227355399,-2.58239298696176,-5.16478597392351,8,0,0.2
WBGene00022507,0.4125,0.15,0.670687280758647,-0.885519073207401,-0.399452300185315,-0.79890460037063,8,0,2
WBGene00022508,4.4,1.5,5.73236425918661,1.48160454092422,1.74612805630456,3.49225611260912,8,0.3,15
WBGene00022509,0.0125,0,0.0353553390593274,-4.38202663467388,-3.34230586383396,-6.68461172766793,8,0,0.1
WBGene00022511,0.1,0.1,0.10690449676497,-2.30258509299405,-2.23581939668178,-4.47163879336357,8,0,0.3
WBGene00022512,1,0.5,1.24441609945043,0,0.218666423478093,0.437332846956187,8,0.3,4
WBGene00022515,85.875,11,135.163855586998,4.45289275054251,4.90648778753421,9.81297557506842,8,1,345
WBGene00022516,106.75,105.5,56.3655163071485,4.67048965210873,4.03185755852105,8.06371511704209,8,26,188
WBGene00022517,66.875,4.5,119.160405096899,4.20282520521617,4.78047052744403,9.56094105488806,8,0.1,295
WBGene00022518,41.325,17,52.421798900839,3.72146764370709,3.95932251437701,7.91864502875401,8,0.6,143
WBGene00022519,15.125,7,17.7299383610241,2.71634900391691,2.87525464354449,5.75050928708898,8,0.3,46
WBGene00022522,0.625,0.45,0.698467710676122,-0.470003629245736,-0.35886632801628,-0.71773265603256,8,0,2
WBGene00022527,0.0875,0,0.180772153354911,-2.43611648561857,-1.71051786194091,-3.42103572388182,8,0,0.5
WBGene00022528,0.8375,0.1,1.44808987487458,-0.177334015282916,0.37024536032092,0.740490720641841,8,0,4
WBGene00022529,0.0625,0,0.140788595317336,-2.77258872223978,-1.96049583770545,-3.92099167541091,8,0,0.4
WBGene00022530,0.2625,0,0.702927551641805,-1.33750419695046,-0.352501448468157,-0.705002896936315,8,0,2
WBGene00022531,23.375,24.5,9.86968663563916,3.15166707517475,2.28946810376601,4.57893620753202,8,5,39
WBGene00022532,26,15.5,24.3310501211929,3.25809653802148,3.191753317442,6.38350663488401,8,7,74
WBGene00022533,2.25,0.35,3.71867872080547,0.810930216216329,1.31336842261361,2.62673684522722,8,0,10
WBGene00022534,23.25,19.5,14.8396187860162,3.14630513203337,2.69730054913545,5.39460109827089,8,7,47
WBGene00022536,0.0125,0,0.0353553390593274,-4.38202663467388,-3.34230586383396,-6.68461172766793,8,0,0.1
WBGene00022537,0.0625,0,0.176776695296637,-2.77258872223978,-1.73286795139986,-3.46573590279973,8,0,0.5
WBGene00022538,76.1625,51.5,78.0908616841396,4.33286921557461,4.35787304211415,8.71574608422829,8,0.3,171
WBGene00022539,0,0,0,-Inf,-Inf,-Inf,8,0,0
WBGene00022540,0.05,0,0.10690449676497,-2.99573227355399,-2.23581939668178,-4.47163879336357,8,0,0.3
WBGene00022541,0.0125,0,0.0353553390593274,-4.38202663467388,-3.34230586383396,-6.68461172766793,8,0,0.1
WBGene00022542,0.1125,0,0.210017006114131,-2.18480205733766,-1.56056677004763,-3.12113354009526,8,0,0.6
WBGene00022544,1.45,1.5,0.960654538768824,0.371563556432483,-0.0401404156304014,-0.0802808312608028,8,0,3
WBGene00022546,0.25,0.2,0.244948974278318,-1.38629436111989,-1.40670535838002,-2.81341071676004,8,0,0.7
WBGene00022547,0.1,0,0.160356745147455,-2.30258509299405,-1.83035428857362,-3.66070857714724,8,0,0.4
WBGene00022548,0.35,0.15,0.427617987059879,-1.04982212449868,-0.849525035561894,-1.69905007112379,8,0,1
WBGene00022549,1.025,0.6,1.17321292672241,0.0246926125903714,0.159746076405508,0.319492152811016,8,0,3
WBGene00022550,0.15,0.05,0.272554057547699,-1.89711998488588,-1.29991830823099,-2.59983661646198,8,0,0.8
WBGene00022551,0.0125,0,0.0353553390593274,-4.38202663467388,-3.34230586383396,-6.68461172766793,8,0,0.1
WBGene00022552,0.0875,0,0.145773797371133,-2.43611648561857,-1.92569919180586,-3.85139838361171,8,0,0.4
WBGene00022553,0,0,0,-Inf,-Inf,-Inf,8,0,0
WBGene00022554,48,49.5,26.752836965718,3.87120101090789,3.2866405225118,6.5732810450236,8,11,93
WBGene00022555,6.8,2,11.0469129495206,1.91692261218206,2.40215101784828,4.80430203569656,8,0.4,33
WBGene00022556,0.0125,0,0.0353553390593274,-4.38202663467388,-3.34230586383396,-6.68461172766793,8,0,0.1
WBGene00022557,30,21.5,34.1383738837773,3.40119738166216,3.5304220854111,7.06084417082219,8,2,104
WBGene00022558,1.9,0.45,2.81881434041235,0.641853886172395,1.03631634987525,2.07263269975051,8,0,8
WBGene00022559,10.75,1.5,17.0330770645152,2.37490575457367,2.83515716329228,5.67031432658455,8,0.5,47
WBGene00022560,5.025,3,6.77932782171549,1.61442545394514,1.91387795569758,3.82775591139516,8,0.6,21
WBGene00022561,5.5625,3,7.73414276346864,1.71604764749236,2.04564465221678,4.09128930443357,8,0.5,24
WBGene00022562,18.5,7,23.8554575965932,2.91777073208428,3.17201302120259,6.34402604240517,8,0.3,60
WBGene00022563,0.0625,0,0.106066017177982,-2.77258872223978,-2.24369357516585,-4.48738715033171,8,0,0.3
WBGene00022564,16.875,15,12.0408530784635,2.82583323675859,2.48830529106365,4.9766105821273,8,4,37
WBGene00022565,0.025,0,0.0707106781186548,-3.68887945411394,-2.64915868327402,-5.29831736654804,8,0,0.2
WBGene00022566,0.0875,0,0.17268882005338,-2.43611648561857,-1.75626403215324,-3.51252806430649,8,0,0.5
WBGene00022567,0.3,0,0.694879228972303,-1.20397280432594,-0.364017219780193,-0.728034439560386,8,0,2
WBGene00022568,0.1,0,0.18516401995451,-2.30258509299405,-1.68651325234773,-3.37302650469546,8,0,0.4
WBGene00022569,2.7375,2,2.60709882545988,1.00704509514262,0.958238041965865,1.91647608393173,8,0.2,8
WBGene00022570,0.2125,0.1,0.290012315009454,-1.54881329061767,-1.23783189135341,-2.47566378270682,8,0,0.8
WBGene00022571,0,0,0,-Inf,-Inf,-Inf,8,0,0
WBGene00022572,0.0125,0,0.0353553390593274,-4.38202663467388,-3.34230586383396,-6.68461172766793,8,0,0.1
WBGene00022573,0.0875,0,0.145773797371133,-2.43611648561857,-1.92569919180586,-3.85139838361171,8,0,0.4
WBGene00022574,0.5125,0.3,0.691659495086171,-0.668454567969574,-0.368661503589316,-0.737323007178632,8,0,2
WBGene00022575,0,0,0,-Inf,-Inf,-Inf,8,0,0
WBGene00022576,8.375,7.5,4.8678977568791,2.12525107771113,1.58266217179853,3.16532434359706,8,2,16
WBGene00022577,23.4375,2.5,39.1783445103469,3.15433730373063,3.66812415818691,7.33624831637382,8,0,112
WBGene00022578,0,0,0,-Inf,-Inf,-Inf,8,0,0
WBGene00022579,73.875,75.5,35.2316314856814,4.30237447572626,3.56194430083756,7.12388860167512,8,23,133
WBGene00022580,70.125,71,42.1915275855236,4.25027936384286,3.7422194327698,7.48443886553959,8,9,133
WBGene00022581,0.4,0.15,0.674007206404883,-0.916290731874155,-0.394514476131614,-0.789028952263228,8,0,2
WBGene00022583,59.375,60,29.417863863403,4.08387326235481,3.38160210422321,6.76320420844642,8,13,105
WBGene00022584,0.8125,0.6,0.950845488424456,-0.207639364778244,-0.0504037023766657,-0.100807404753331,8,0.1,3
WBGene00022586,43.75,25,45.5027471698138,3.77849161280362,3.81777270149281,7.63554540298562,8,5,128
WBGene00022588,0.975,0.4,1.27922967891953,-0.0253178079842899,0.246258083425073,0.492516166850146,8,0,3
WBGene00022589,0.0375,0,0.106066017177982,-3.28341434600577,-2.24369357516585,-4.48738715033171,8,0,0.3
WBGene00022590,0.6375,0.5,0.62549980015984,-0.450201001949556,-0.469204268563887,-0.938408537127774,8,0.1,2
WBGene00022591,129.875,64.5,150.00517848204,4.86657244941939,5.01066981671394,10.0213396334279,8,2,382
WBGene00022592,1.2625,0.9,1.53524079079286,0.233093882167378,0.428687235702857,0.857374471405714,8,0.3,5
WBGene00022593,7.2875,5,6.24761383020978,1.98616055167661,1.8321996036826,3.6643992073652,8,0.3,17
WBGene00022594,0.8625,0.65,0.768927824961485,-0.147920130076622,-0.262758169587997,-0.525516339175994,8,0,2
WBGene00022596,0.025,0,0.0462910049886276,-3.68887945411394,-3.07280761346762,-6.14561522693524,8,0,0.1
WBGene00022597,2.5125,2,1.96355181095018,0.921278273385194,0.674754981726337,1.34950996345267,8,0.6,6
WBGene00022598,19.75,21,7.81482108377592,2.98315349134713,2.05602206966075,4.1120441393215,8,3,29
WBGene00022599,246,229.5,69.8201771901013,5.50533153593236,4.24592303948664,8.49184607897327,8,169,360
WBGene00022600,0.0125,0,0.0353553390593274,-4.38202663467388,-3.34230586383396,-6.68461172766793,8,0,0.1
WBGene00022601,0.4,0.4,0.338061701891407,-0.916290731874155,-1.08452685018476,-2.16905370036952,8,0,1
WBGene00022603,41.375,40.5,27.0657268778906,3.72267683369723,3.29826823663653,6.59653647327305,8,7,73
WBGene00022604,0.0375,0,0.0744023809142845,-3.28341434600577,-2.59826733611905,-5.19653467223809,8,0,0.2
WBGene00022605,0.1375,0.05,0.20658792662828,-1.98413136187551,-1.57702916239586,-3.15405832479173,8,0,0.6
WBGene00022606,0.2,0,0.366450152525162,-1.6094379124341,-1.0038927763867,-2.0077855527734,8,0,1
WBGene00022608,2.35,0.7,4.37656094602665,0.854415328156068,1.47626324383923,2.95252648767846,8,0,13
WBGene00022609,4.875,4,3.44082631271701,1.58412010444981,1.23571164972536,2.47142329945071,8,2,12
WBGene00022610,5.4,0.95,10.975817574494,1.68639895357023,2.39569445044581,4.79138890089162,8,0.1,32
WBGene00022611,22.8,2,42.2769440712074,3.1267605359604,3.74424188003617,7.48848376007235,8,0,119
WBGene00022612,46.75,10,68.403090991145,3.8448142557347,4.22541801353649,8.45083602707298,8,0.2,192
WBGene00022613,25.25,27,10.7271351521004,3.22882615572137,2.37277652678086,4.74555305356172,8,9,38
WBGene00022614,11.5,2,17.0271212230035,2.4423470353692,2.8348074388707,5.66961487774141,8,0.1,41
WBGene00022615,61.5,23.5,78.4362161249508,4.11903717481247,4.36228576106403,8.72457152212805,8,0.2,213
WBGene00022616,0.0875,0.05,0.11259916264596,-2.43611648561857,-2.18392099984096,-4.36784199968193,8,0,0.3
WBGene00022617,0.0125,0,0.0353553390593274,-4.38202663467388,-3.34230586383396,-6.68461172766793,8,0,0.1
WBGene00022618,23.75,24,6.94365074829414,3.16758253048065,1.93782768062864,3.87565536125727,8,11,35
WBGene00022619,0.0125,0,0.0353553390593274,-4.38202663467388,-3.34230586383396,-6.68461172766793,8,0,0.1
WBGene00022620,43.875,41.5,17.0749398660309,3.78134468178603,2.83761188369551,5.67522376739102,8,26,69
WBGene00022621,0.0125,0,0.0353553390593274,-4.38202663467388,-3.34230586383396,-6.68461172766793,8,0,0.1
WBGene00022622,0.0375,0,0.0744023809142845,-3.28341434600577,-2.59826733611905,-5.19653467223809,8,0,0.2
WBGene00022623,11.1875,2,16.2211887445315,2.41479708360097,2.78631833481382,5.57263666962765,8,0.1,44
WBGene00022624,0.0625,0,0.140788595317336,-2.77258872223978,-1.96049583770545,-3.92099167541091,8,0,0.4
WBGene00022627,6.9625,1.85,10.4679016180758,1.9405386052534,2.34831358627408,4.69662717254816,8,0.2,30
WBGene00022628,0.3875,0.2,0.394380164670733,-0.948039430188735,-0.930439949935369,-1.86087989987074,8,0,1
WBGene00022629,21.5,21,8.5690472882679,3.06805293513362,2.14815655819993,4.29631311639985,8,6,37
WBGene00022630,0.025,0,0.0462910049886276,-3.68887945411394,-3.07280761346762,-6.14561522693524,8,0,0.1
WBGene00022631,7.8375,5,7.53163565995367,2.05891990595904,2.0191122373405,4.038224474681,8,0.7,20
WBGene00022632,0.05,0,0.10690449676497,-2.99573227355399,-2.23581939668178,-4.47163879336357,8,0,0.3
WBGene00022633,5,0.5,8.90697960670651,1.6094379124341,2.18683519486661,4.37367038973323,8,0,23
WBGene00022634,0.1375,0.1,0.150594061730772,-1.98413136187551,-1.89316739513232,-3.78633479026465,8,0,0.3
WBGene00022635,2.025,0.15,3.87104637016918,0.705569700558502,1.35352485038431,2.70704970076863,8,0,11
WBGene00022637,0,0,0,-Inf,-Inf,-Inf,8,0,0
WBGene00022638,2.125,1,1.88509188862809,0.75377180237638,0.633976566994672,1.26795313398934,8,1,6
WBGene00022639,0.6,0.15,1.02399776785471,-0.510825623765991,0.0237143467855553,0.0474286935711106,8,0,3
WBGene00022640,0.0375,0,0.0744023809142845,-3.28341434600577,-2.59826733611905,-5.19653467223809,8,0,0.2
WBGene00022641,2.3875,0.45,4.12429647680322,0.870246793372748,1.41689545416315,2.83379090832629,8,0,12
WBGene00022642,1.075,0.7,1.12979138403007,0.0723206615796261,0.122032999778039,0.244065999556078,8,0,3
WBGene00022643,2.7125,0.65,3.96716433452697,0.997870718866578,1.37805156606541,2.75610313213081,8,0.1,10
WBGene00022644,4.1,1.25,8.51737719522356,1.41098697371026,2.14210845251227,4.28421690502455,8,0,25
WBGene00022645,1.425,0.2,2.47602792506754,0.354171813720614,0.906655633057435,1.81331126611487,8,0,7
WBGene00022646,50.875,52.5,14.8846757246697,3.92937164376276,2.70033220885386,5.40066441770772,8,23,69
WBGene00022647,16.375,8.5,16.5955028331688,2.79575578152132,2.80913174499423,5.61826348998847,8,1,47
WBGene00022648,1.3875,0.5,1.96863803536499,0.327503566638452,0.677341951048873,1.35468390209775,8,0,5
WBGene00022649,13.1,0.8,33.173827894032,2.57261223020711,3.50176124859282,7.00352249718564,8,0,95
WBGene00022650,0.4625,0.25,0.67175144212722,-0.771108722029657,-0.397866884667523,-0.795733769335046,8,0,2
WBGene00022651,0.575,0,0.903564370384629,-0.553385238184787,-0.10140792590427,-0.202815851808539,8,0,2
WBGene00022652,0.0125,0,0.0353553390593274,-4.38202663467388,-3.34230586383396,-6.68461172766793,8,0,0.1
WBGene00022653,0.0125,0,0.0353553390593274,-4.38202663467388,-3.34230586383396,-6.68461172766793,8,0,0.1
WBGene00022654,0.3,0.2,0.226778683805536,-1.20397280432594,-1.48378069829365,-2.96756139658729,8,0.1,0.7
WBGene00022655,0.125,0.05,0.158113883008419,-2.07944154167984,-1.84443972705697,-3.68887945411394,8,0,0.4
WBGene00022656,0.0625,0,0.140788595317336,-2.77258872223978,-1.96049583770545,-3.92099167541091,8,0,0.4
WBGene00022657,0.025,0,0.0707106781186548,-3.68887945411394,-2.64915868327402,-5.29831736654804,8,0,0.2
WBGene00022658,0,0,0,-Inf,-Inf,-Inf,8,0,0
WBGene00022660,0.175,0.05,0.218762754730194,-1.74296930505862,-1.51976744810619,-3.03953489621238,8,0,0.5
WBGene00022661,1.4375,0.7,1.79438608681951,0.362905493689368,0.584662950526564,1.16932590105313,8,0,5
WBGene00022662,2.4625,0.35,3.60116548594241,0.901177094064107,1.28125753916272,2.56251507832544,8,0,9
WBGene00022663,93.375,86.5,57.4230852034764,4.53662364345298,4.05044640371756,8.10089280743511,8,19,200
WBGene00022664,3.175,0.8,4.75326955143209,1.15530763234465,1.55883270787572,3.11766541575144,8,0,13
WBGene00022665,108.4,11,183.75621272296,4.68582808900555,5.21360994825857,10.4272198965171,8,0,474
WBGene00022666,60.375,65.5,34.9445990104336,4.10057511197274,3.55376392198655,7.10752784397311,8,6,105
WBGene00022667,16.125,17,7.67998325891033,2.78037086268184,2.03861736732782,4.07723473465564,8,3,28
WBGene00022668,33.875,35,21.2094150252732,3.52267727919986,3.05444518805826,6.10889037611652,8,4,71
WBGene00022669,21.125,13.5,27.8948920055267,3.05045717324324,3.32844358982654,6.65688717965307,8,3,88
WBGene00022670,0.0375,0,0.0744023809142845,-3.28341434600577,-2.59826733611905,-5.19653467223809,8,0,0.2
WBGene00022671,0.05,0,0.14142135623731,-2.99573227355399,-1.95601150271407,-3.91202300542815,8,0,0.4
WBGene00022672,23.375,24,9.92741514335788,3.15166707517475,2.29530013635218,4.59060027270435,8,6,38
WBGene00022673,16.125,18.5,8.69215574115946,2.78037086268184,2.16242097999246,4.32484195998492,8,2,28
WBGene00022674,1.8625,1,1.88144131680247,0.621919671271578,0.632038140983485,1.26407628196697,8,0,5
WBGene00022675,6.4,0.95,11.4453983267138,1.85629799036563,2.43758775635624,4.87517551271249,8,0,33
WBGene00022677,27.25,26,14.488912016731,3.30505352110925,2.67338366840183,5.34676733680366,8,4,45
WBGene00022678,261.875,274.5,137.384171993304,5.5678672906764,4.92278117659733,9.84556235319466,8,98,449
WBGene00022679,79.7,0.95,180.569867759981,4.37826958579617,5.19611778187985,10.3922355637597,8,0,517
WBGene00022680,4.025,0.2,8.71579026824304,1.39252491087053,2.16513635394786,4.33027270789573,8,0.1,25
WBGene00022681,11.5,11,5.78174466995659,2.4423470353692,1.75470548315119,3.50941096630239,8,3,19
WBGene00022682,3.425,3.5,2.04642545499638,1.23110147171419,0.716094590680433,1.43218918136087,8,0.4,7
WBGene00022683,12,11.5,8.28078671210825,2.484906649788,2.11393797742331,4.22787595484662,8,0,24
WBGene00022685,2.1,2,2.03680421949961,0.741937344729377,0.711382020450641,1.42276404090128,8,0,6
WBGene00022689,0.375,0.3,0.361544306709822,-0.980829253011726,-1.01737068138096,-2.03474136276193,8,0,1
WBGene00022690,0.8875,0.95,0.551459103521868,-0.119346757632566,-0.595187598030276,-1.19037519606055,8,0.1,2
WBGene00022691,0.125,0.05,0.20528725518857,-2.07944154167984,-1.58334503584882,-3.16669007169763,8,0,0.6
WBGene00022694,24.625,25,11.9992559293126,3.20376218705815,2.48484464197494,4.96968928394987,8,9,42
WBGene00022695,3.75,3,3.6843297510247,1.32175583998232,1.30408862335173,2.60817724670346,8,0,9
WBGene00022696,4.3125,1.7,5.41675640951298,1.46151778235748,1.68949718788048,3.37899437576096,8,0,14
WBGene00022697,84.25,87.5,41.3685525835403,4.43378856923247,3.72252099275805,7.4450419855161,8,28,135
WBGene00022698,3.825,0.25,6.64546031943182,1.3415584672785,1.89393396281813,3.78786792563627,8,0,16
WBGene00022699,0,0,0,-Inf,-Inf,-Inf,8,0,0
WBGene00022700,0.0375,0,0.0744023809142845,-3.28341434600577,-2.59826733611905,-5.19653467223809,8,0,0.2
WBGene00022702,45,47,13.1583759310508,3.80666248977032,2.57705850878697,5.15411701757395,8,18,60
WBGene00022703,74.875,73,33.13365789819,4.31582005643561,3.50054962066646,7.00109924133292,8,26,141
WBGene00022704,41.5,41.5,15.6661600728631,3.72569342723665,2.75150297674444,5.50300595348889,8,24,65
WBGene00022705,0.225,0.2,0.265921578128376,-1.49165487677772,-1.32455383273438,-2.64910766546876,8,0,0.8
WBGene00022706,1.125,0.65,1.18291407730474,0.117783035656383,0.167980951170595,0.335961902341191,8,0.1,3
WBGene00022707,0.0125,0,0.0353553390593274,-4.38202663467388,-3.34230586383396,-6.68461172766793,8,0,0.1
WBGene00022708,0.025,0,0.0707106781186548,-3.68887945411394,-2.64915868327402,-5.29831736654804,8,0,0.2
WBGene00022709,0.35,0.15,0.440778532015472,-1.04982212449868,-0.819212724653676,-1.63842544930735,8,0,1
WBGene00022710,0.2375,0.1,0.35431019500674,-1.43758765550744,-1.03758249245629,-2.07516498491258,8,0,0.9
WBGene00022711,0.0125,0,0.0353553390593274,-4.38202663467388,-3.34230586383396,-6.68461172766793,8,0,0.1
WBGene00022712,10.875,11.5,4.15546112277051,2.38646657697475,1.42442340235907,2.84884680471814,8,3,16
WBGene00022713,0.0125,0,0.0353553390593274,-4.38202663467388,-3.34230586383396,-6.68461172766793,8,0,0.1
WBGene00022714,0.05,0,0.10690449676497,-2.99573227355399,-2.23581939668178,-4.47163879336357,8,0,0.3
WBGene00022715,0.05,0,0.10690449676497,-2.99573227355399,-2.23581939668178,-4.47163879336357,8,0,0.3
WBGene00022716,0.025,0,0.0462910049886276,-3.68887945411394,-3.07280761346762,-6.14561522693524,8,0,0.1
WBGene00022717,31,22.5,28.5457027038597,3.43398720448515,3.35150640651941,6.70301281303882,8,2,75
WBGene00022718,28.625,23,19.6464282468123,3.3542804618744,2.97789555318329,5.95579110636658,8,1,57
WBGene00022719,21.625,23.5,11.8434731874926,3.07385005281794,2.47177692997729,4.94355385995457,8,3,37
WBGene00022720,4.0375,0.5,7.35972388845436,1.39562568854877,1.99602241688142,3.99204483376283,8,0,21
WBGene00022721,23.375,24.5,6.88554386273984,3.15166707517475,1.92942412147045,3.85884824294089,8,12,34
WBGene00022722,19.75,19.5,9.9964279334456,2.98315349134713,2.30222782252511,4.60445564505022,8,2,33
WBGene00022723,0.0125,0,0.0353553390593274,-4.38202663467388,-3.34230586383396,-6.68461172766793,8,0,0.1
WBGene00022724,0.8875,0.3,1.69574046194744,-0.119346757632566,0.528119496147378,1.05623899229476,8,0,5
