WBID,Phi_WholeGenome
WBGene00010012,0.653766096
WBGene00010012,0.70647639
WBGene00010012,0.70592761
WBGene00010012,0.741195858
WBGene00009326,0.816878676
WBGene00009327,0.382768959
WBGene00009328,0.521232545
WBGene00043302,0.59281832
WBGene00009334,0.412723541
WBGene00009334,0.411411464
WBGene00009334,0.410299718
WBGene00009329,0.738045335
WBGene00009336,1.092992306
WBGene00009336,1.111745358
WBGene00009330,0.701661468
WBGene00009330,0.722516775
WBGene00009335,0.660350323
WBGene00009335,0.653991938
NA,1.981063485
WBGene00009331,0.625057697
WBGene00009331,0.629264474
WBGene00005001,1.166148782
WBGene00009332,0.273316503
WBGene00009325,0.702488065
WBGene00009333,0.884891987
WBGene00010235,0.615231931
NA,0.492406875
NA,0.513336539
WBGene00077682,0.55778259
WBGene00010239,1.048916936
WBGene00010236,1.742818952
WBGene00010236,1.383857369
WBGene00010237,0.770796418
WBGene00010238,0.732150078
WBGene00008923,0.48485592
WBGene00008923,0.474873692
WBGene00008922,0.635772586
WBGene00008922,0.585996747
NA,0.991592586
WBGene00008913,2.084572792
NA,1.092692375
WBGene00008914,1.282347918
WBGene00000726,0.493705511
WBGene00008915,0.950059295
WBGene00008915,1.127970934
WBGene00008916,0.882066905
WBGene00008917,0.497808397
WBGene00023503,0.493353724
WBGene00023503,0.64193213
WBGene00008918,0.669257998
WBGene00008918,0.656846941
WBGene00008919,0.563560367
WBGene00008921,0.685233712
WBGene00008920,2.272583723
NA,2.333765507
NA,2.14537406
WBGene00219325,0.542817533
WBGene00009968,0.49479121
WBGene00009968,0.732116342
WBGene00009965,0.440319091
WBGene00009965,0.424541116
WBGene00009969,0.672064185
WBGene00009966,0.775655448
WBGene00009967,0.366193473
WBGene00007553,0.910350204
WBGene00001991,0.53499651
NA,1.197380066
WBGene00007554,1.067525864
WBGene00007554,1.055872202
WBGene00007554,1.074672222
WBGene00007554,1.057274818
NA,0.496703506
WBGene00006443,0.4982526
WBGene00185117,0.672457576
WBGene00077699,0.751962423
WBGene00008106,0.451293707
WBGene00008105,0.486158401
WBGene00045379,0.450738132
WBGene00000981,0.550627172
WBGene00005295,0.443828374
NA,0.99858439
NA,0.580920875
WBGene00011429,0.7843436
WBGene00005296,0.34689635
WBGene00005296,0.337341905
WBGene00011427,0.973178983
WBGene00077693,1.143126965
WBGene00050889,0.521597922
WBGene00011428,1.230558634
WBGene00011430,0.618638873
NA,3.144922972
NA,2.64176321
WBGene00000065,3.146283388
WBGene00012776,0.54213655
WBGene00012777,0.445373535
WBGene00012777,0.48063007
WBGene00012777,0.454601467
WBGene00012778,0.562002659
WBGene00012779,0.708049417
WBGene00012779,0.605977178
WBGene00012779,0.586825788
WBGene00012780,0.998123646
NA,0.994558096
WBGene00010405,1.321929097
WBGene00010405,1.443495989
WBGene00010406,1.127629876
WBGene00010406,1.127499819
WBGene00010406,1.125361085
WBGene00010406,1.125762939
WBGene00010406,1.131258845
WBGene00010406,1.130740047
WBGene00010406,1.129781246
WBGene00010406,1.128932834
WBGene00010406,1.128888845
WBGene00010406,1.126202464
WBGene00010406,1.127545834
WBGene00010406,1.124649644
WBGene00010406,1.132282495
WBGene00010406,1.129187584
WBGene00010406,1.129719973
WBGene00010406,1.125295758
WBGene00010407,1.428054452
WBGene00010407,1.366388559
WBGene00010408,0.913301468
WBGene00010408,0.955934584
WBGene00007385,2.122313499
WBGene00007390,1.259447575
WBGene00007390,0.763772488
WBGene00007386,0.67324692
WBGene00007387,0.517014861
NA,0.81194973
WBGene00007389,0.627237916
WBGene00007389,0.618998587
WBGene00007388,0.567308903
WBGene00007391,0.993620872
WBGene00007391,1.028587103
WBGene00219420,1.029162407
WBGene00003771,0.983802438
WBGene00011838,0.566034377
WBGene00005196,0.739577532
WBGene00005195,0.705995679
WBGene00005199,0.42260161
WBGene00005198,0.445447326
WBGene00005197,0.819768429
NA,0.99575603
WBGene00011839,0.462595791
WBGene00011839,0.516652763
WBGene00001663,0.473377287
WBGene00001663,0.453402251
WBGene00012152,0.568243384
WBGene00010741,0.65229857
WBGene00010742,0.911800504
WBGene00010742,0.967685759
WBGene00010742,0.893747926
WBGene00010742,0.954407692
WBGene00010743,0.806431532
WBGene00010744,1.252356291
WBGene00010744,1.257207274
WBGene00011830,0.451081395
WBGene00011831,1.878799558
WBGene00011832,0.574074566
WBGene00004152,1.549366117
WBGene00011833,0.711317778
WBGene00011834,0.76512605
WBGene00002072,0.572746634
WBGene00011835,0.91754365
WBGene00003509,0.858155489
WBGene00011836,0.614153385
WBGene00050898,1.251332998
WBGene00011837,0.586635232
WBGene00008552,0.485331595
WBGene00008551,0.594013929
WBGene00077514,0.415829599
WBGene00077514,0.301613182
WBGene00008550,0.388140351
WBGene00008550,0.387573808
WBGene00000539,0.554199755
WBGene00000539,0.550918341
WBGene00006167,0.661082149
WBGene00006166,0.457804501
WBGene00007283,0.591884553
WBGene00007282,0.371946692
WBGene00001645,0.657078385
WBGene00007281,0.911194146
WBGene00007279,0.47088334
WBGene00011403,0.504372418
WBGene00011402,0.414197206
WBGene00005270,0.426479578
WBGene00005269,0.403118908
WBGene00005268,0.359078825
WBGene00004910,0.854731143
WBGene00011404,0.676240444
WBGene00011404,0.703918099
WBGene00009830,0.615092337
WBGene00009831,0.526191652
WBGene00006189,0.448507756
WBGene00009829,1.4504565
WBGene00009833,0.532382011
WBGene00044203,1.370497465
WBGene00011383,1.106517076
WBGene00001716,1.521887064
WBGene00001716,1.57265377
WBGene00011381,0.930851936
WBGene00011382,0.758219957
WBGene00000554,1.495287538
WBGene00000554,1.651388526
WBGene00010109,1.035204053
WBGene00000727,2.10226202
WBGene00010108,0.394183606
WBGene00000728,2.093018055
WBGene00010526,1.241079926
WBGene00194783,0.868864477
WBGene00003535,0.519440114
WBGene00010523,0.976146996
WBGene00003537,0.530311644
WBGene00003536,0.924383759
WBGene00003538,0.811634183
WBGene00010524,1.079308748
WBGene00010525,0.408810347
WBGene00001712,0.543305099
WBGene00000951,0.656520844
WBGene00000955,0.600229621
WBGene00000955,0.594826341
WBGene00077782,0.590536356
WBGene00010191,0.501580238
WBGene00010191,0.487807661
WBGene00010192,0.523914218
WBGene00010192,0.52000165
WBGene00003248,0.426835924
WBGene00000729,1.641569495
WBGene00011709,0.553922296
WBGene00011709,0.575004637
WBGene00006486,0.683300257
WBGene00006486,0.701451123
WBGene00000007,0.812606454
WBGene00000007,0.812656164
NA,0.439338028
NA,0.468503356
WBGene00003541,0.5139696
WBGene00011710,1.04209888
NA,0.995363057
WBGene00194784,0.931395113
WBGene00011715,1.538676858
NA,0.995384395
WBGene00000730,2.021391869
WBGene00005227,0.346342832
WBGene00011712,1.429226518
WBGene00000982,0.821420133
NA,0.511459291
WBGene00194712,0.633484662
WBGene00194712,1.148976922
WBGene00011713,0.61748296
WBGene00044019,0.838087916
WBGene00044019,1.080641866
WBGene00008330,0.817256629
WBGene00008339,0.71871376
WBGene00008339,0.750568151
NA,0.892753005
WBGene00008331,0.903318763
WBGene00008332,0.857796013
WBGene00008335,0.624299407
WBGene00008334,1.180527925
WBGene00008333,0.920433879
NA,0.994203806
WBGene00008336,0.478944033
WBGene00008340,0.745133281
WBGene00008338,0.790969431
WBGene00009532,1.014743209
WBGene00009532,0.91769582
WBGene00009533,0.511781216
WBGene00009533,0.55711329
WBGene00077536,0.403095305
WBGene00189933,0.622424185
NA,0.932023168
WBGene00009534,0.813451469
WBGene00005976,0.638126194
WBGene00001110,0.81417793
NA,1.00263989
NA,0.379059285
WBGene00005977,0.635484934
WBGene00005978,0.622912109
WBGene00004064,0.697868884
WBGene00004064,0.605222881
NA,0.406476349
WBGene00003658,0.564745843
WBGene00003658,0.489196986
NA,0.986359954
WBGene00005981,0.4275226
WBGene00005979,0.390013307
NA,0.998260379
WBGene00005973,0.642536998
WBGene00005971,0.368053108
NA,0.990785837
NA,0.399662852
WBGene00005975,0.323521316
WBGene00005975,0.444937408
WBGene00009388,1.041819572
WBGene00000983,0.740067899
WBGene00009383,0.655318379
WBGene00009384,1.113461256
NA,0.740148127
WBGene00009385,0.706986427
WBGene00009386,0.431790382
WBGene00003762,2.10197258
WBGene00009387,1.030495644
WBGene00009389,0.543986976
WBGene00009389,0.50628835
WBGene00009389,0.528159857
WBGene00012100,0.902758956
WBGene00012100,0.847685039
WBGene00012100,0.861555636
WBGene00012100,0.904277742
WBGene00012100,0.903583407
WBGene00012100,0.907069325
WBGene00000249,0.987235963
WBGene00004806,0.987740159
WBGene00012101,0.995288789
WBGene00000449,0.902620971
WBGene00000449,0.827034354
WBGene00009791,0.717933834
WBGene00009791,0.713715255
WBGene00009791,0.770866871
WBGene00009790,0.458190918
WBGene00000146,0.674907744
WBGene00000146,0.649155319
WBGene00000146,0.676710904
WBGene00000146,0.679605246
WBGene00012281,0.515244663
WBGene00012280,0.578343272
WBGene00012282,0.614825249
WBGene00012282,0.598609209
WBGene00012282,0.619176626
WBGene00000453,1.005950928
WBGene00006609,0.622424066
WBGene00006609,1.045963407
WBGene00000907,0.389669299
WBGene00000907,0.366779089
NA,0.342072695
WBGene00007118,0.944721878
WBGene00007117,0.445956677
WBGene00011436,0.627604127
WBGene00011436,0.61436069
WBGene00011437,0.397671312
WBGene00011438,0.851025581
WBGene00077538,0.451693118
WBGene00011439,0.536539495
WBGene00010075,0.912773252
WBGene00006373,0.746218681
WBGene00004768,0.79998827
WBGene00010077,0.654163182
WBGene00044631,0.501043141
WBGene00010079,0.728181064
WBGene00010079,0.774023235
WBGene00010079,0.775159955
WBGene00010079,0.737711251
WBGene00010079,0.902066588
WBGene00010082,0.973567963
WBGene00010080,0.806996584
WBGene00010081,0.616753638
WBGene00010081,0.624125123
WBGene00014300,0.645012975
WBGene00014300,0.651229143
WBGene00014300,0.660766602
WBGene00014300,1.810694098
WBGene00008407,0.5877437
WBGene00008407,0.612620175
NA,0.997469544
WBGene00004258,1.257703662
WBGene00004258,1.298901081
WBGene00008408,0.987706661
WBGene00008409,0.824490845
WBGene00008410,0.788352311
WBGene00000731,1.759621143
WBGene00011261,0.443855852
WBGene00011262,0.541290522
WBGene00014826,1.78939724
WBGene00014826,1.824607372
WBGene00014826,1.798468947
WBGene00011266,1.412317634
WBGene00001978,0.603626847
WBGene00001978,0.601658523
WBGene00001978,0.574608862
WBGene00001978,0.56944406
WBGene00001978,0.553508997
WBGene00001978,0.941541016
WBGene00011263,0.934825301
WBGene00011264,0.671675622
WBGene00011265,0.53957361
WBGene00011265,0.521688104
WBGene00010788,0.542567611
WBGene00010789,0.544471085
WBGene00010790,1.674824595
WBGene00010791,0.463290036
WBGene00005967,0.357736051
WBGene00010792,0.604954004
WBGene00004855,1.133732677
WBGene00004855,1.134867072
WBGene00004855,1.143205523
WBGene00004855,1.134356499
WBGene00011270,0.824376881
WBGene00011270,0.830662608
WBGene00011270,1.050244331
WBGene00011270,1.048153639
WBGene00003886,0.476490587
WBGene00010284,0.668527126
WBGene00010285,0.968333483
WBGene00010286,0.8984164
WBGene00138720,0.513940215
WBGene00001466,0.363650292
WBGene00010289,1.046395659
WBGene00010288,0.429807186
WBGene00010290,0.988874316
WBGene00010290,0.982331157
NA,2.276023149
WBGene00003235,1.021997213
WBGene00003235,1.019687891
WBGene00003235,0.979055882
WBGene00004917,1.899302959
WBGene00004501,1.283277035
WBGene00008258,0.643752873
WBGene00000876,0.819838166
WBGene00008259,0.803061247
WBGene00001553,0.389421374
WBGene00001553,0.3841874
WBGene00001553,0.588725448
WBGene00194785,0.728714764
WBGene00010204,1.859737873
WBGene00010205,0.432860583
WBGene00000073,0.534454226
WBGene00000073,0.691175997
NA,0.402058363
NA,0.40195924
WBGene00004032,0.347124428
WBGene00008644,0.459235072
WBGene00002241,0.776454985
WBGene00008645,0.755914092
WBGene00008646,0.377173036
WBGene00001095,0.352841169
WBGene00008647,0.49591586
WBGene00011087,0.764237463
WBGene00011087,0.755167842
WBGene00000533,0.626628399
WBGene00004138,1.446684361
WBGene00011088,0.69202143
WBGene00011088,0.668696642
WBGene00011089,0.554247737
WBGene00011090,0.379002333
WBGene00011090,0.398537368
WBGene00011093,0.519746244
WBGene00011093,0.519489706
WBGene00011092,0.546736956
WBGene00011094,0.585398734
WBGene00011095,0.644884944
WBGene00011096,0.407573044
WBGene00011096,0.69498378
WBGene00011097,0.380385071
WBGene00011097,0.412735462
WBGene00011099,0.372900516
WBGene00011098,0.347426713
WBGene00011100,0.435660601
WBGene00007547,0.461376905
WBGene00007546,0.332260191
WBGene00003726,0.493319869
NA,0.497348547
WBGene00007548,0.887441516
WBGene00007549,0.687914729
WBGene00195250,0.559765697
WBGene00007551,0.454646677
WBGene00007550,0.418541074
WBGene00007757,0.692109525
WBGene00007757,0.6924389
WBGene00007757,0.689132571
NA,0.44490698
WBGene00007753,0.44230631
NA,0.431290329
WBGene00007753,0.429041028
NA,0.33562994
NA,0.355182946
NA,0.352015913
WBGene00007755,0.33959806
WBGene00007755,0.337645829
WBGene00000490,0.391528994
WBGene00007758,0.606678486
WBGene00007758,0.575031519
WBGene00007759,0.721270025
WBGene00007756,0.885890305
WBGene00007756,0.883476436
WBGene00007756,0.897924006
WBGene00007756,0.914334059
WBGene00007756,0.725207925
WBGene00005592,0.610344589
NA,0.660454035
WBGene00000614,1.436427474
WBGene00014122,0.744685769
WBGene00044790,0.463340282
WBGene00014123,0.773590684
WBGene00014124,1.055897713
WBGene00005082,0.456143558
WBGene00014125,1.288703084
WBGene00001088,1.628401518
WBGene00004384,0.615933478
WBGene00004384,0.809001029
WBGene00014098,0.659454882
WBGene00014099,0.769495726
WBGene00003057,1.394529819
WBGene00014098,0.648834884
NA,0.498880714
WBGene00006874,0.510066092
NA,0.473654002
NA,1.965832591
NA,1.000185609
NA,0.999733508
WBGene00011450,0.574493825
WBGene00011449,0.808749378
NA,0.738614082
WBGene00004296,0.780881822
WBGene00004296,0.778733492
WBGene00011451,0.671620309
WBGene00003075,0.477194667
NA,0.591306627
WBGene00011452,0.3845523
WBGene00011453,0.4583233
WBGene00006539,1.067704558
WBGene00010091,1.673167348
NA,0.997673512
WBGene00006677,0.349985301
WBGene00010094,0.879570603
WBGene00010093,0.706504464
WBGene00044791,0.625587523
NA,0.555960476
WBGene00010098,0.950708389
WBGene00010096,0.538585484
WBGene00010096,0.887918651
WBGene00010097,1.018724918
WBGene00005241,0.422229499
NA,0.985074997
WBGene00001493,0.575998902
WBGene00005202,0.388119906
WBGene00011014,0.394744426
WBGene00011016,0.753261626
WBGene00011017,0.641807616
WBGene00011015,2.384729624
WBGene00006668,0.466770172
WBGene00006668,0.477363974
WBGene00006668,0.483187795
WBGene00006668,0.44368574
WBGene00009092,1.648465633
WBGene00004898,1.114788175
WBGene00009093,0.874805868
WBGene00009093,0.872397184
WBGene00005018,2.782626867
WBGene00005018,3.169743061
NA,0.994126856
WBGene00009094,0.494797319
WBGene00009096,1.356429935
WBGene00001539,0.565427184
WBGene00009097,2.064319611
WBGene00009097,0.847403228
WBGene00009095,0.805450201
WBGene00009095,0.984273255
NA,0.916313767
WBGene00010461,0.481180727
NA,0.345333219
WBGene00010466,1.296271205
WBGene00006669,0.83966583
WBGene00006669,0.813691616
WBGene00006669,0.811265945
WBGene00010464,0.99340862
WBGene00010465,0.72864151
NA,0.645288646
WBGene00010466,1.334381819
WBGene00010467,0.957266808
WBGene00010468,1.866158247
WBGene00010469,0.575356126
WBGene00010470,1.025162458
WBGene00010473,0.734223843
WBGene00010472,0.942380369
WBGene00010472,0.945648134
WBGene00010471,1.158326983
WBGene00008296,0.797881126
WBGene00008297,0.554636717
WBGene00008298,1.338291168
WBGene00008299,0.726188242
WBGene00008300,0.844402075
WBGene00045400,0.419579536
WBGene00005249,0.435506552
WBGene00044787,0.524620414
WBGene00138721,0.584147692
WBGene00138721,0.572748423
WBGene00008301,0.639043748
WBGene00008302,0.428243548
WBGene00008302,0.456351697
WBGene00008303,0.398796648
WBGene00008304,0.5909096
WBGene00009200,0.685866594
WBGene00001179,0.712530196
WBGene00001179,0.87293905
WBGene00001179,0.753905654
NA,0.675435185
WBGene00009201,0.701261342
WBGene00009201,0.678868473
WBGene00009201,0.70473063
WBGene00000228,1.375640273
WBGene00000228,1.362146735
WBGene00000228,1.367456675
WBGene00000228,1.354063511
WBGene00012242,0.898601353
NA,0.9735412
WBGene00002133,0.809783816
WBGene00002133,0.82791096
WBGene00012244,0.891142666
WBGene00012243,0.597460628
WBGene00012245,0.777743995
WBGene00012245,0.778907835
WBGene00012245,0.769801021
WBGene00012142,0.402426034
WBGene00012145,0.958298922
WBGene00012143,0.761356533
WBGene00012144,0.909101844
WBGene00000285,0.717903674
WBGene00000285,0.74874413
WBGene00007552,0.602599442
WBGene00009721,0.62624377
WBGene00009722,0.833846569
WBGene00009722,0.811145663
WBGene00009723,1.338517904
WBGene00009724,1.272190571
WBGene00009724,1.31824851
NA,0.737867892
WBGene00008452,0.961733103
WBGene00008454,0.988006234
NA,2.031116486
NA,2.059156656
NA,2.077683687
WBGene00001732,2.031969786
NA,2.048196554
WBGene00001732,2.060915709
NA,1.340417981
NA,0.819708467
NA,0.874460936
WBGene00008453,0.873559058
WBGene00008453,0.894752324
WBGene00008453,0.876263082
NA,0.851995587
WBGene00007584,0.830875218
WBGene00007590,0.704656422
WBGene00007585,0.650697112
WBGene00007585,0.638791144
WBGene00007587,0.765390158
WBGene00007586,0.691734791
WBGene00007586,0.698727369
WBGene00007586,0.698188961
NA,0.799614012
WBGene00007588,0.891678154
WBGene00007588,0.89162302
WBGene00007589,0.766588092
WBGene00119204,0.662540257
WBGene00013853,0.730672121
