Gene ID, elongating embryo, L1 larva, L2 larva, dauer larva, L3 larva, adult
Y32H12A.8,18,9,9,12,6,8
Y34B4A.2,22,8,8,6,8,9
Y34B4A.4,6,10,7,5,7,1
Y34B4A.5,0.5,19,11,0.1,0.1,5
Y34B4A.6,12,82,209,18,275,87
Y34B4A.7,51,13,14,9,15,5
rga-8,15,16,11,9,8,10
Y34B4A.9,26,243,292,22,259,83
Y34B4A.10,0.3,34,15,0.3,13,6
mrpl-38,18,12,24,17,29,18
npr-23,0.8,26,6,7,4,1
Y34D9A.3,3,2,3,6,6,10
glrx-10,102,37,117,61,80,85
Y34D9A.7,4,3,3,7,2,4
Y34D9A.8,6,3,2,5,2,2
vps-4,48,47,35,35,21,52
spp-23,3,73,54,3,0.7,48
Y34F4.1,,4,6,221,0.1,20
Y34F4.2,0.2,2,0.9,19,0.4,12
Y34F4.3,0.1,0.3,0.9,3,0.1,3
Y34F4.4,0.7,3,2,0.6,1,1
Y34F4.5,18,29,25,26,22,21
Y35H6.3,0.3,1,0.7,2,0.4,0.9
cutl-23,3,2,3,3,4,0.5
Y37B11A.2,0.5,2,3,0.8,0.9,4
Y37B11A.3,32,1,4,21,0.6,3
Y37E3.1,16,6,5,12,8,19
rpb-10,203,5,111,51,63,206
moag-4,87,23,81,27,77,85
arl-13,5,3,2,5,0.7,0.8
Y37E3.8,1457,651,2834,3078,2612,2115
eif-2alpha,71,12,81,45,81,87
pcyt-2.1,39,32,32,18,30,51
iglr-3,13,7,4,1,2,2
fpn-1.1,0.8,5,8,2,10,11
Y37E3.17,31,71,84,76,86,69
Y37E11AL.1,6,1,0.9,0.6,7,1
Y37E11AL.2,0.1,2,1,4,0.2,0.4
Y37E11AL.3,15,1,14,16,16,70
Y37E11AL.4,0.8,2,5,0.5,0.8,1
fmil-1,18,18,6,6,2,0.9
taf-6.2,14,9,6,5,4,16
Y37E11AL.9,,0.3,0.2,,0.3,
smgl-2,8,9,5,7,6,18
Y37E11AM.2,12,12,5,20,5,35
Y37E11AM.3,16,4,18,12,28,21
best-20,0.3,0.3,2,1,4,0.1
siah-1,102,181,28,36,23,69
nape-2,8,12,3,3,6,8
nape-1,4,5,4,0.5,2,5
ugt-45,5,8,6,2,7,6
Y37E11AR.7,,2,,,,
Y37E11B.1,7,6,3,19,1,8
Y37E11B.2,24,19,12,16,16,4
blos-7,15,4,3,6,3,26
Y37E11B.5,9,5,7,19,10,12
Y37E11B.6,14,2,2,5,9,12
Y37E11B.7,2,3,8,1,5,3
Y37E11B.9,,10,,,,
Y37E11B.10,,0.2,0.1,34,0.1,7
Y37F4.1,3,2,3,2,2,0.4
Y37F4.5,54,0.9,1,0.1,0.2,2
Y37F4.6,13,10,4,7,5,3
Y37F4.7,0.1,6,5,2,4,4
Y38A10A.2,34,8,6,0.2,0.3,2
fbxa-214,,0.4,0.1,,,
smut-1,13,4,7,17,12,24
Y38A10A.7,32,4,16,24,29,58
Y38C1AA.1,19,14,11,8,7,11
pnc-1,9,34,10,17,15,14
cutl-24,19,9,8,5,5,2
Y38C1AA.6,0.1,3,1,2,2,0.1
Y38C1AA.7,,0.6,81,,1,
Y38C1AA.9,5,3,14,0.4,1,8
prdx-6,26,5,20,20,28,27
Y38C1AA.12,3,4,5,6,5,6
frm-5.2,0.6,0.3,0.1,1,0.1,0.4
Y38C1BA.1,12,11,3,1,2,2
cyp-29A3,2,3,0.7,2,8,0.5
srt-52,,0.1,0.1,,,
nsy-4,359,68,28,27,24,3
mksr-2,1,2,0.9,23,2,0.8
nhr-236,0.3,0.1,1,0.4,0.2,2
Y38F2AL.6,1,2,1,3,2,2
eri-5,2,3,2,2,2,3
trap-3,577,130,264,46,254,191
Y38F2AR.3,18,11,25,21,27,28
tftc-1,18,32,10,9,7,10
ppgn-1,10,3,7,7,11,10
Y38F2AR.9,1197,154,62,712,280,31
Y38F2AR.10,42,1,0.7,0.8,0.1,0.5
Y38F2AR.12,16,4,8,14,11,6
Y39A3A.2,,1,6,,,
Y39A3A.3,,0.4,0.3,16,0.3,0.1
Y39A3A.4,,0.8,0.1,10,0.1,2
Y39A3B.1,0.1,0.2,0.1,0.7,0.1,0.1
lgc-42,0.5,0.4,0.7,0.5,10,0.6
Y39A3B.3,,0.2,0.1,,,
ckr-2,0.1,7,13,0.7,0.9,12
Y39A3CL.1,8,5,10,10,13,23
Y39A3CL.3,56,7,18,39,84,92
Y39A3CL.4,5,8,6,35,12,17
Y39A3CL.7,14,11,9,15,14,19
ttc-7,12,10,10,7,7,14
Y39A3CR.5,6,10,6,0.1,3,4
hlh-33,0.2,30,8,6,2,2
Y39A3CR.8,0.1,0.6,1,0.5,0.1,0.1
Y39D8A.1,0.3,2,0.9,0.1,0.4,0.6
mltn-7,2,0.1,0.1,0.5,2,0.8
mltn-6,,0.1,0.2,,0.1,0.2
mltn-8,0.9,0.5,0.1,0.2,0.1,0.3
Y39F10A.1,2,13,4,2,0.9,0.1
Y39F10B.1,7,54,17,34,17,46
Y39F10C.1,3,0.9,0.6,4,1,0.8
Y39G10AL.1,67,0.2,1,3,0.3,0.9
zwl-1,5,2,14,9,14,54
nekl-1,0.1,0.9,1,0.3,0.3,2
zeel-1,6,0.2,0.2,11,0.2,0.2
ugt-31,2,0.8,2,0.4,2,1
ekl-7,1,0.3,2,7,8,41
eif-2gamma,47,38,60,53,77,114
Y39G10AR.9,8,6,8,9,13,41
epg-2,385,22,16,13,9,46
Y39G10AR.11,209,97,40,70,13,25
tpxl-1,21,11,13,10,18,166
Y39G10AR.15,0.2,0.1,0.1,0.2,2,0.3
Y39G10AR.16,0.7,2,0.1,6,0.6,0.4
sydn-1,12,20,4,9,2,9
dot-1.1,49,62,18,23,12,33
tbca-1,66,21,31,17,57,23
nsun-4,8,1,9,9,12,14
srbc-64,,0.6,0.1,,0.1,
Y39H10A.1,0.1,0.5,332,0.3,1,423
oac-55,0.4,13,0.2,0.3,0.3,0.4
Y39H10A.6,37,8,12,15,9,9
Y40A1A.1,3,0.1,0.4,1,0.5,0.2
Y40A1A.2,,0.9,0.1,,0.8,0.3
Y40A1A.3,12,0.3,0.1,5,4,17
lbp-9,36,78,194,146,280,1121
comt-3,2,4,22,23,22,11
Y40B10A.5,,0.1,0.2,,,
comt-4,2,1,3,4,5,0.1
comt-5,0.2,3,1,0.1,0.8,2
Y40B10A.9,15,8,7,6,5,4
Y40B10B.1,,3,4,,,
sqst-2,0.1,5,13,5,1,0.1
Y40C5A.3,0.3,0.3,0.1,0.1,0.3,2
Y40C5A.4,4,6,3,24,4,0.8
Y40C7B.1,0.3,1,0.1,0.4,0.7,0.2
WBGene00021499,0.1,0.3,0.4,1,2,0.8
Y40C7B.4,,2,0.1,0.2,0.8,9
Y40D12A.1,17,5,6,11,7,8
ctsa-2,0.1,83,15,0.2,16,7
Y41D4A.1,0.3,2,0.1,0.2,0.3,3
Y41D4A.3,21,1,2,32,0.6,2
Y41D4A.4,81,63,53,31,62,68
Y41D4A.5,23,44,27,20,39,55
Y41D4A.6,4,3,5,5,8,12
Y41D4A.7,0.9,30,13,15,2,2
frpr-19,10,25,11,22,4,4
Y41D4B.1,2,3,4,0.1,0.7,3
Y41D4B.4,13,1,6,8,6,30
Y41D4B.6,72,0.5,0.2,2,200,36
Y41D4B.11,32,22,12,22,23,18
set-23,9,3,3,8,4,11
Y41D4B.14,87,1,0.9,2,5,24
Y41D4B.15,0.4,0.3,0.6,0.2,0.1,0.5
hpo-6,0.1,20,34,0.7,74,15
Y41D4B.17,5,1,5,0.1,6,2
Y41D4B.18,1,0.1,4,0.2,0.9,3
nhr-287,0.1,1,0.4,1,0.1,0.3
nhr-274,11,27,10,13,4,14
Y41D4B.24,2,2,4,0.3,0.6,5
Y41D4B.26,11,1,210,0.2,19,278
Y41G9A.2,0.1,0.6,4,4,0.6,0.1
aakg-3,0.3,8,3,5,0.6,0.8
gbb-1,0.2,9,12,3,1,8
Y41G9A.5,0.2,14,14,9,0.7,10
Y41G9A.6,0.3,0.1,0.7,0.2,0.3,0.3
Y42G9A.1,3,5,3,7,6,1
Y42G9A.2,2,29,16,0.1,8,14
Y42G9A.3,14,37,29,39,29,8
mvk-1,35,161,83,53,70,56
wht-7,8,7,5,16,8,20
Y42H9AR.1,87,39,63,28,72,58
Y42H9AR.2,4,1,2,1,0.1,2
rabs-5,8,6,7,14,3,7
Y42H9AR.4,60,9,17,22,14,16
Y42H9AR.5,10,3,7,10,8,4
Y42H9B.3,10,4,10,17,13,12
Y43B11AL.1,1,5,17,28,70,0.6
Y43B11AR.1,9,98,19,109,16,34
Y43B11AR.3,10,11,5,34,9,5
Y43H11AL.1,27,22,23,28,27,38
laat-1,59,35,14,11,15,32
Y44E3A.1,54,13,3,232,2,137
trx-4,73,27,38,37,59,67
cdap-2,30,38,16,18,15,29
Y44E3A.6,61,39,26,30,22,52
zip-4,15,14,9,15,10,21
tyr-5,0.2,0.4,15,0.3,0.3,13
Y45G5AL.1,43,168,28,37,32,98
Y45G5AM.2,0.3,2,2,2,2,4
Y45G5AM.3,4,11,8,4,8,4
Y45G5AM.5,32,0.3,6,338,9,1
Y45G5AM.6,28,39,16,9,15,6
Y45G5AM.7,36,4,10,24,7,12
coh-4,4,2,3,3,3,8
Y45G5AM.9,19,60,12,19,13,38
nuo-5,29,20,71,35,67,78
Y45G12B.2,28,3,23,8,17,22
Y45G12B.3,9,4,15,6,11,10
Y45G12C.1,3,0.5,12,2,0.2,0.5
fbxc-51,578,1,2,246,0.3,1
Y46B2A.3,,0.2,0.3,,6,
clec-73,,0.1,0.1,0.2,9,45
clec-174,0.2,7,0.1,6,0.1,0.1
clec-70,,0.1,0.1,,41,
clec-71,0.1,0.9,4,0.4,0.1,0.8
clec-72,18,47,1,2,4,0.7
clec-74,0.7,0.1,0.1,0.5,0.7,0.8
clec-75,0.7,0.8,0.5,0.1,2,4
clec-76,3,0.2,0.3,0.4,0.6,0.6
Y46D2A.1,3,2,0.7,3,2,1
Y46D2A.2,2,0.8,8,0.5,2,2
Y46D2A.3,,0.3,0.1,,0.2,
Y46E12A.2,,0.3,0.1,,0.1,
Y46E12A.3,,3,0.3,,3,2
tig-3,,2,0.3,,0.7,
Y46E12BL.2,15,4,15,13,19,24
spsb-2,4,3,2,2,2,78
spsb-1,5,38,12,22,7,17
Y46E12BR.1,1,1,2,2,0.6,2
srt-42,0.1,0.4,0.4,1,2,1
Y46H3A.4,2,7,8,7,5,1
Y46H3A.5,0.2,4,0.1,0.1,2,0.4
clec-205,0.2,3,0.1,0.2,0.9,0.1
clec-204,5,6,0.8,0.2,0.4,0.1
Y46H3C.5,34,17,0.1,14,0.7,85
Y46H3C.6,1,0.6,0.4,0.3,1,0.4
Y46H3C.7,4,0.4,3,26,3,8
Y46H3D.1,,4,0.2,,0.2,
irld-17,,0.9,0.4,,0.1,
nhr-237,7,3,4,5,0.8,0.4
nhr-238,0.5,3,1,7,9,0.5
ttc-37,5,6,9,7,14,9
Y47A7.2,43,95,24,9,4,3
Y47D7A.3,,0.4,,,,
Y47D7A.12,,0.6,0.7,,0.1,
Y47D7A.13,0.1,166,304,324,1,0.1
rft-2,10,10,12,9,9,20
Y47D7A.15,,0.1,0.2,,161,
Y47D9A.1,82,26,55,15,53,36
scpl-3,83,191,29,31,6,9
Y47D9A.3,,0.5,0.1,,,
Y47D9A.4,,1,5,,,
Y47D9A.5,,5,,,,
Y47G6A.3,5,3,11,1,1,2
rde-10,27,11,11,11,10,23
Y47G6A.5,3,20,8,6,9,5
pcaf-1,24,7,8,7,9,15
Y47G6A.7,33,19,15,34,21,11
Y47G6A.9,26,4,20,25,24,27
Y47G6A.13,0.3,6,1,0.5,2,6
Y47G6A.14,2,3,2,9,5,20
Y47G6A.15,2,1,340,0.9,11,2
ccep-290,0.3,0.1,0.2,6,1,0.1
Y47G6A.18,47,9,54,23,39,39
Y47G6A.19,0.1,23,28,24,34,7
Y47G6A.21,57,12,18,10,27,16
Y47G6A.22,10,25,39,29,49,40
mis-12,300,11,8,41,6,12
Y47G6A.25,0.5,3,3,2,3,6
Y47G6A.26,0.1,4,0.1,98,8,0.1
miro-3,0.1,0.6,0.4,1,0.3,0.3
Y47G6A.30,,0.6,2,0.4,0.2,6
Y47G7B.2,0.1,0.7,28,0.8,0.5,8
Y48A5A.1,7,3,8,10,10,20
Y48D7A.1,2,0.3,1,0.7,2,4
Y48G1A.1,0.9,2,4,3,5,3
Y48G1A.2,4,2,2,5,2,38
nol-14,17,9,12,10,15,15
mbtr-1,0.7,2,1,2,2,2
snpc-3.3,1,5,0.6,1,1,2
Y48G1BL.5,0.1,0.4,0.7,2,2,2
Y48G1BL.7,3,2,0.8,0.1,0.6,2
snpc-3.2,0.3,0.4,0.8,0.3,0.7,1
Y48G1BM.2,1,1,0.7,0.6,0.2,0.9
Y48G1BM.6,0.1,0.6,2,0.8,0.8,4
Y48G1BM.7,,1,4,,,
Y48G1BM.8,0.2,2,2,0.9,0.7,0.1
Y48G1BR.1,9,12,27,12,9,5
Y48G1C.1,5,4,5,12,10,27
pgs-1,12,4,6,14,11,12
Y48G1C.5,1,0.2,0.9,0.3,0.2,0.2
Y48G1C.6,17,9,4,3,4,4
Y48G1C.8,39,10,14,16,17,61
Y48G1C.9,30,9,23,17,25,71
Y48G1C.10,19,18,8,8,6,13
herc-1,11,25,17,14,16,29
Y48G8AL.5,32,33,24,43,23,33
Y48G8AL.7,10,4,4,4,2,4
Y48G8AL.10,10,14,6,7,6,23
Y48G8AL.12,0.1,1,48,0.1,17,42
Y48G8AL.13,21,49,29,134,35,67
Y48G8AL.15,9,7,5,11,4,7
Y48G8AR.2,0.3,3,5,4,0.5,5
gcn-1,14,20,32,26,27,27
frl-1,11,25,6,5,8,9
Y48G9A.6,0.1,0.3,0.1,0.3,0.1,0.2
Y48G9A.7,3,2,0.4,3,16,0.1
Y48G9A.9,6,28,15,12,20,6
cpt-3,0.4,0.1,0.2,0.1,0.7,0.2
Y48G9A.11,0.2,0.6,2,0.1,0.6,3
Y48G9A.12,,2,0.4,,,
srbc-39,,0.1,0.2,,0.1,
srbc-38,,0.1,0.2,,0.5,
ugt-29,6,25,6,3,4,3
cyp-33C11,0.1,0.6,0.1,0.3,0.1,0.2
wago-11,0.1,0.1,0.5,0.5,0.7,0.1
Y49F6A.5,0.8,0.1,0.7,0.4,0.5,3
cyh-1,13,1,6,4,4,17
Y49F6B.2,24,7,11,12,18,11
fbxb-112,,2,4,,2,
sdz-32,,0.8,,,,
fbxb-104,,22,0.6,,,
Y49F6B.8,5,8,2,0.5,0.2,0.2
Y49F6B.9,3,1,3,2,2,3
srz-5,,0.2,0.1,,0.5,0.2
bath-8,,0.7,0.1,0.4,0.7,0.4
Y49F6C.2,,0.5,3,,0.1,
bath-9,101,6,1,1,0.1,4
bath-10,18,2,0.4,699,1,112
bath-23,,0.1,0.6,,0.1,
Y49F6C.6,1,3,1,0.3,0.4,0.6
Y49F6C.8,0.4,10,7,1,7,27
Y49G5A.1,0.1,7,4,0.1,0.4,0.2
Y49G5B.1,3,13,10,10,7,20
otub-2,49,19,25,19,16,22
Y50C1A.2,0.7,0.9,0.6,6,7,0.4
Y50D4A.1,9,8,7,17,7,17
wrb-1,32,7,13,29,17,57
Y50D4A.3,,0.3,0.4,,0.6,
Y50D4A.4,14,6,8,6,9,14
Y50D4A.5,7,3,0.8,11,4,6
Y50D4B.1,1,27,10,8,6,3
Y50D4B.2,0.6,0.6,0.8,4,0.2,0.8
Y50D4B.4,0.3,12,8,22,0.2,0.2
Y50D4B.6,0.9,0.1,0.8,0.1,0.4,2
Y50D4B.7,,0.2,0.3,,,
Y50D4C.2,0.5,0.3,0.1,0.2,0.5,0.5
Y50D4C.3,8,7,5,6,6,13
Y50D4C.5,4,4,5,5,5,31
Y50D4C.6,10,4,4,6,4,11
Y50D7A.1,14,16,7,8,6,15
xpd-1,5,3,5,6,6,15
Y50D7A.3,17,5,14,15,11,21
hpo-29,32,7,29,14,34,22
hpo-38,0.5,1,5,2,1,3
Y50D7A.8,27,123,17,19,7,35
taco-1,11,3,13,7,28,13
Y50D7A.10,218,23,16,76,18,14
WBGene00021759,6,7,9,8,8,23
Y51F10.2,24,7,6,6,7,242
Y51F10.3,44,30,9,29,14,48
Y51F10.4,16,9,12,10,14,22
hex-4,15,8,6,7,11,14
Y51F10.7,8,58,266,4,228,237
spe-48,13,20,12,13,19,19
math-45,0.1,1,1,6,0.3,0.2
fbxb-42,4,25,2,1,14,19
fbxb-43,0.2,2,62,3,0.1,2
Y51H7BR.4,0.8,4,16,5,2,13
Y51H7BR.7,0.1,2,0.1,1,0.5,0.1
Y51H7C.1,0.3,0.1,0.1,28,7,0.3
scl-17,,0.4,,,,
Y51H7C.3,7,17,2,23,51,4
alkb-1,28,12,22,18,23,16
cogc-4,27,6,18,10,27,25
Y51H7C.7,35,11,11,12,14,47
Y51H7C.8,1,5,3,2,0.5,0.5
Y51H7C.9,0.3,1,0.4,0.1,2,1
Y51H7C.10,3,0.1,0.2,2,0.1,12
nol-6,13,4,13,11,12,11
Y51H7C.12,0.7,30,1,5,3,0.3
Y51H7C.13,0.5,11,0.3,11,0.1,0.1
Y52D5A.1,,0.3,0.4,,,
Y52E8A.1,,0.1,,,,
Y52E8A.2,15,1,3,3,3,4
Y52E8A.3,4,3,6,0.1,2,3
plep-1,0.7,0.8,0.2,0.8,0.4,0.2
Y52E8A.6,,0.1,0.2,,5,
Y53G8AL.1,0.2,1,0.7,5,0.5,0.8
Y53G8AL.2,47,23,98,44,129,52
Y53G8AM.2,1,0.1,0.1,0.1,0.7,0.1
Y53G8AM.4,0.8,0.2,3,1,0.1,0.6
Y53G8AM.5,,0.2,0.1,,2,
Y53G8AM.6,,0.2,0.7,,45,
Y53G8AM.7,0.5,0.1,0.1,0.4,1,3
Y53G8AM.8,23,35,8,8,6,6
Y53G8AR.1,,0.8,0.2,,12,
phf-15,13,25,8,8,9,28
ral-1,38,68,34,27,38,21
Y53G8AR.5,6,3,7,4,5,8
Y53G8AR.6,33,2,11,12,13,27
Y53G8AR.7,0.3,6,15,2,3,7
Y53G8AR.8,13,5,11,10,11,9
Y53G8AR.9,21,8,14,12,10,40
Y53G8B.1,18,8,11,15,10,2
Y53G8B.2,5,6,22,12,2,9
Y53G8B.3,0.4,0.7,0.3,0.2,0.1,0.1
nipa-1,21,93,23,26,20,24
Y54B9A.1,0.2,7,2,6,0.7,1
txl-1,52,19,60,29,64,62
dnc-6,30,3,12,17,17,36
Y54E10A.6,17,8,15,16,15,20
mrpl-17,51,6,42,23,38,28
Y54E10A.10,45,8,28,35,38,38
Y54E10A.11,9,8,12,10,18,12
Y54E10A.12,2,0.4,2,6,7,15
Y54E10A.13,,0.5,0.1,,2,0.5
mab-31,123,89,37,39,41,12
Y54E10A.17,42,13,51,57,149,33
Y54E10BL.1,0.8,1,0.6,3,2,1
Y54E10BL.3,1,2,3,7,1,2
nduf-5,232,18,330,223,221,171
pign-1,17,4,5,4,9,10
Y54E10BR.2,10,0.4,5,6,7,19
Y54E10BR.3,29,19,21,34,18,59
Y54E10BR.4,74,106,36,241,42,55
Y54E10BR.5,165,18,114,46,120,122
rpb-7,93,19,55,37,54,117
ztf-23,13,3,5,6,6,13
Y54F10AL.1,60,25,45,22,57,34
nhr-239,1,0.2,0.2,0.8,0.2,4
Y54F10AM.5,98,85,165,77,145,100
Y54F10AM.6,31,5,47,8,0.8,29
Y54F10AM.8,54,100,222,69,205,22
Y54F10AM.11,2,0.6,0.3,0.2,0.5,27
Y54F10AR.1,24,15,10,13,12,21
Y54F10AR.2,14,30,15,25,15,19
ppm-1.D,24,7,8,11,8,37
iffb-1,19,19,37,16,41,44
Y54F10BM.3,0.9,7,5,3,1,0.5
fbxa-39,5,0.1,0.1,1,0.3,0.1
fbxa-9,0.2,0.9,0.1,0.1,0.2,0.8
Y54F10BM.6,0.5,1,0.1,5,0.9,0.9
fbxa-48,0.2,0.1,2,0.6,0.1,0.1
Y54F10BM.9,15,12,6,11,5,6
fbxa-1,0.3,0.6,2,0.8,2,0.4
fbxa-66,0.6,0.6,0.1,1,0.1,0.3
Y54F10BM.12,0.2,2,2,1,2,2
Y54F10BM.13,8,4,3,8,3,4
atln-1,92,41,48,57,54,56
vrp-1,0.2,28,40,1,0.1,0.2
samt-1,1,43,13,21,21,5
dml-1,0.9,2,1,0.1,0.9,2
clec-85,0.8,30,7,4,29,2
clec-82,1,1,2,0.3,0.5,0.1
Y54G2A.10,0.5,6,5,2,17,0.1
Y54G2A.11,19,733,36,72,10,27
Y54G2A.12,3,1,2,5,4,12
Y54G2A.13,,0.1,4,,28,
clec-83,0.5,75,36,11,79,21
Y54G2A.15,0.7,3,8,12,0.4,0.2
Y54G2A.16,0.5,5,2,21,1,2
nprt-1,34,15,17,16,14,34
Y54G2A.18,136,34,151,118,113,169
Y54G2A.19,9,5,2,6,4,3
Y54G2A.20,0.4,0.2,0.3,0.1,1,0.4
Y54G2A.21,4,3,1,3,1,1
fbxc-45,1,2,5,2,4,8
manf-1,200,11,183,27,156,87
Y54G2A.26,71,162,35,38,21,35
Y54G2A.27,,0.3,0.3,0.4,0.2,1
Y54G2A.28,0.6,1,3,0.6,0.1,2
ndnf-1,0.9,18,9,21,7,2
Y54G2A.32,3,21,13,0.2,4,17
clec-84,17,16,32,0.1,32,3
ser-6,1,2,5,0.1,0.4,5
Y54G2A.36,10,2,2,3,5,37
Y54H5A.1,54,36,40,88,46,45
Y54H5A.2,30,60,18,77,27,26
rbm-42,51,8,19,30,27,47
oxy-4,11,7,7,13,11,5
WBGene00021903,107,64,22,27,17,7
gtf-2H5,45,12,71,59,72,153
helq-1,9,4,5,6,6,8
Y55B1AR.2,18,29,9,16,14,32
Y55B1AR.3,,0.3,1,,25,
Y55B1AR.4,0.5,1,0.4,0.6,0.2,0.2
Y55B1BL.1,22,86,34,75,27,17
stim-1,19,25,18,16,27,15
Y55B1BR.1,3,0.2,0.1,1,4,0.3
Y55B1BR.2,19,8,7,7,6,8
cec-8,33,2,2,27,0.6,1
magu-1,10,2,4,4,3,7
Y55D5A.1,96,19,12,15,9,2
Y55D5A.2,,0.2,0.4,,0.4,0.3
Y55D5A.3,0.5,4,0.9,11,7,0.8
Y55D5A.4,0.2,7,6,0.2,5,2
cutl-25,20,0.1,1,7,0.5,54
mrps-25,163,42,24,42,26,18
rbm-39,33,20,21,12,22,53
atg-3,16,13,10,12,8,21
Y55F3AM.5,14,11,10,9,7,10
WBGene00021924,11,3,5,11,6,20
immp-2,27,3,16,17,19,26
Y55F3AM.9,9,16,16,23,17,15
abhd-14,13,16,13,9,9,3
Y55F3AM.11,0.4,3,3,6,1,3
dcap-1,29,25,18,14,15,35
Y55F3AM.13,21,13,32,18,40,47
Y55F3AM.14,0.1,17,29,0.3,4,2
cox-18,15,4,17,9,15,9
Y55F3AR.2,43,2,15,9,6,22
cct-8,32,16,88,31,60,103
mrpl-46,8,3,7,8,9,10
zipt-15,8,13,10,10,6,12
Y55F3BR.1,8,4,6,10,16,28
Y55F3BR.2,3,5,8,0.8,6,4
lgc-33,2,2,5,6,2,4
madf-1,1,6,14,6,1,11
Y55F3BR.6,0.5,9,54,2,12,9
WBGene00021944,1,0.2,0.1,10,2,3
lem-4,4,3,3,3,3,14
srt-23,,0.2,0.1,0.2,0.4,0.2
kvs-5,0.2,11,82,3,5,41
clec-164,,0.1,0.1,,47,
cutl-26,23,18,14,10,8,3
srt-24,,0.1,0.1,,0.1,
vha-19,87,115,187,71,210,99
Y55H10A.2,0.4,0.1,0.1,1,0.1,0.2
Y57E12AL.1,76,69,55,92,57,120
Y57E12AL.4,,150,,,,
Y57E12AL.6,92,39,113,50,93,181
Y57E12AM.1,434,32,149,102,107,111
lipl-6,14,2,13,0.2,0.1,29
Y57E12B.4,,0.2,0.1,,3,
Y57G7A.1,9,6,21,3,4,10
Y57G7A.2,0.2,2,9,29,99,0.8
Y57G7A.3,15,0.8,0.8,5,1,1
Y57G7A.5,,0.1,8,,0.1,
Y57G7A.6,0.4,5,0.6,0.1,0.3,1
srz-64,,1,0.9,,0.5,
Y57G7A.8,0.4,0.3,0.6,0.6,0.2,0.5
glb-31,4,0.7,0.3,1,0.1,0.2
emc-2,86,38,38,45,42,36
Y57G7A.11,5,2,6,2,0.6,3
Y58A7A.1,0.1,26,69,3,78,15
Y58A7A.2,96,3,0.5,2,117,18
Y58A7A.3,0.9,3,3,1,3,5
Y58A7A.4,0.3,0.3,0.4,2,0.9,0.5
Y58A7A.5,10,2,1,7,4,2
glb-32,1,5,5,1,0.9,6
lgc-26,0.5,8,6,9,2,4
npr-5,0.3,44,10,15,11,2
Y59C2A.1,6,15,8,15,8,6
Y59C2A.2,16,7,8,8,9,20
Y59C2A.3,23,17,9,13,10,15
fbxa-40,,0.1,,,,
Y59E1B.1,0.1,0.1,0.6,3,0.1,5
WBGene00021991,,0.2,0.2,,0.1,0.8
Y59E9AL.3,,0.4,,,,
Y59E9AL.4,0.4,2,0.4,12,5,0.3
Y59E9AL.5,,0.4,44,,,
Y59E9AL.6,,34,467,,,
Y59E9AR.2,,0.5,0.1,,6,
npr-22,0.4,5,14,2,0.9,14
Y59H11AM.4,,2,1,,,
catp-7,2,58,48,52,52,28
Y59H11AR.3,,0.1,4,,,
Y59H11AR.4,0.4,5,7,7,1,0.1
Y60C6A.1,0.5,0.4,0.3,6,0.1,0.3
Y61A9LA.1,5,40,8,17,7,14
Y61A9LA.3,24,11,11,11,10,12
Y61A9LA.4,,0.1,0.9,4,0.2,0.8
Y61A9LA.5,4,4,2,0.1,1,8
Y61A9LA.7,0.4,12,2,7,9,1
sut-2,29,23,13,22,25,55
hpo-39,0.8,0.6,1,0.6,0.2,0.1
Y61A9LA.10,26,11,17,28,21,21
Y61A9LA.11,10,12,9,11,8,10
Y64H9A.2,0.4,8,0.1,0.5,0.4,121
cus-2,10,9,8,11,14,21
Y65B4A.2,5,53,9,10,4,2
vps-20,50,28,24,36,41,30
Y65B4A.4,1,1,0.4,0.2,0.6,0.6
Y65B4A.6,38,3,18,14,26,52
Y65B4A.7,0.1,2,1,3,0.8,2
Y65B4A.8,9,2,9,4,10,11
Y65B4A.9,2,1,0.4,0.2,0.1,0.2
Y65B4BL.1,229,14,122,17,98,6
deps-1,7,7,10,11,14,15
Y65B4BL.3,2,3,4,2,21,1
Y65B4BL.4,3,1,0.8,4,7,46
acs-13,41,100,61,45,54,271
Y65B4BL.6,1,14,27,82,1,1
Y65B4BL.7,2,2,2,1,3,2
Y65B4BR.1,0.8,4,2,0.2,0.6,0.4
icd-2,415,353,968,2004,838,917
psf-3,259,6,7,19,5,11
dpm-1,79,35,25,91,27,13
mrpl-55,71,9,47,27,39,29
Y66H1A.4,41,20,31,19,47,47
Y66H1A.5,0.2,24,19,3,20,14
fln-1,32,75,63,103,83,83
rep-1,17,6,8,12,8,15
Y67D2.2,20,10,14,14,15,22
cisd-3.2,79,169,176,73,153,124
Y67D2.4,0.4,2,4,3,2,6
Y67D2.5,4,20,5,21,8,10
ddx-35,6,2,7,5,7,13
Y67D2.7,14,1,9,9,10,29
Y67D8A.2,38,40,19,14,13,24
dmd-9,2,59,7,21,8,22
Y67D8B.1,0.1,0.2,0.2,1,0.1,0.2
Y67D8B.2,1,4,0.4,0.5,0.1,0.6
nlp-81,9,14,6,16,2,2
Y67D8C.2,,0.1,0.6,,,
Y67D8C.3,9,6,3,7,2,4
eel-1,23,42,42,28,49,107
Y67D8C.6,0.1,0.7,0.5,0.1,0.3,0.3
Y67D8C.7,,0.3,0.1,,40,
cpg-9,7,144,0.3,3,745,0.2
Y67D8C.9,28,10,12,6,5,2
Y69A2AR.1,24,23,13,17,13,62
