"","WBID","Phi_WholeGenome","elongating.embryo.Ce","L1.larva.Ce","dauer.larva.Ce","adult.Ce","L2L3_larva","PHI_Adult","PHI_Dauer","PHI_Emb","PHI_L1","PHI_L2L3"
"23297","WBGene00022639",1.116322637,9,59,64,16,7,NA,NA,NA,NA,NA
"23298","WBGene00022640",1.158661008,0,13,32,1,4,NA,NA,NA,NA,NA
"23299","WBGene00022641",1.171198487,521,15,148,35,484,NA,NA,NA,NA,NA
"23300","WBGene00022642",1.750179052,157,7418,9129,17517,48912,NA,NA,NA,NA,0.449124157
"23301","WBGene00022642",1.617122889,157,7418,9129,17517,48912,NA,NA,NA,NA,0.449124157
"23302","WBGene00022642",1.669811964,157,7418,9129,17517,48912,NA,NA,NA,NA,0.449124157
"23303","WBGene00022643",1.665225983,274,9264,12626,118,778,NA,1.328335047,NA,NA,NA
"23304","WBGene00022644",0.688357294,28,9788,416,1335,47029,NA,NA,NA,NA,0.163161516
"23305","WBGene00022644",0.803195298,28,9788,416,1335,47029,NA,NA,NA,NA,0.163161516
"23306","WBGene00022644",0.856575489,28,9788,416,1335,47029,NA,NA,NA,NA,0.163161516
"23307","WBGene00022645",1.052381992,28,1268,118,2513,42582,NA,NA,NA,NA,0.300506204
"23308","WBGene00022645",1.040656805,28,1268,118,2513,42582,NA,NA,NA,NA,0.300506204
"23309","WBGene00022646",1.088229537,5636,5528,6567,2418,3265,NA,NA,NA,NA,NA
"23310","WBGene00022647",1.165367126,2433,10475,1436,250,1749,NA,NA,NA,0.998659492,NA
"23311","WBGene00022647",1.190901995,2433,10475,1436,250,1749,NA,NA,NA,0.998659492,NA
"23312","WBGene00022648",0.711222172,65,845,122,9,138,NA,NA,NA,NA,NA
"23313","WBGene00022649",1.144063711,166,4119,1174,527,4452,NA,NA,NA,NA,NA
"23314","WBGene00022650",1.187787533,54,69,118,303,360,NA,NA,NA,NA,NA
"23315","WBGene00022651",0.49348861,1,7,18,2,4,NA,NA,NA,NA,NA
"23316","WBGene00022652",1.588289142,0,16,0,123,38,NA,NA,NA,NA,NA
"23317","WBGene00022653",0.886697948,0,13,52,377,416,NA,NA,NA,NA,NA
"23318","WBGene00022654",0.532399297,53,116,3,20,497,NA,NA,NA,NA,NA
"23319","WBGene00022655",0.857000589,7,31,94,7,18,NA,NA,NA,NA,NA
"23320","WBGene00022656",0.794232607,0,76,25,0,6,NA,NA,NA,NA,NA
"23321","WBGene00022657",0.701933563,0,222,39,8,102,NA,NA,NA,NA,NA
"23322","WBGene00022660",1.329317927,17,2247,2,0,64,NA,NA,NA,NA,NA
"23323","WBGene00022661",0.87442714,67,240,337,1,52,NA,NA,NA,NA,NA
"23324","WBGene00022662",0.423227102,103,115,21,0,30,NA,NA,NA,NA,NA
"23325","WBGene00022663",1.037410259,3240,1071,1382,662,1816,NA,NA,NA,NA,NA
"23326","WBGene00022663",1.045394778,3240,1071,1382,662,1816,NA,NA,NA,NA,NA
"23327","WBGene00022664",0.816351891,251,19416,3194,660,4789,NA,NA,NA,0.539547861,NA
"23328","WBGene00022665",1.291878819,6112,1678,135,45,4814,NA,NA,NA,NA,NA
"23329","WBGene00022666",1.269516706,5490,5645,1520,362,2256,NA,NA,NA,NA,NA
"23330","WBGene00022667",0.618103325,5360,9538,2336,1314,1960,NA,NA,NA,NA,NA
"23331","WBGene00022668",1.227438569,3186,10532,3369,350,1477,NA,NA,NA,1.038691878,NA
"23332","WBGene00022668",1.072477937,3186,10532,3369,350,1477,NA,NA,NA,1.038691878,NA
"23333","WBGene00022669",1.094786763,451,14,2,811,5,NA,NA,NA,NA,NA
"23334","WBGene00022670",0.974366426,1,12,1,1,17,NA,NA,NA,NA,NA
"23335","WBGene00022671",0.725904405,7,43,16,8,16,NA,NA,NA,NA,NA
"23336","WBGene00022672",0.87353915,3397,2083,3813,1640,2488,NA,NA,NA,NA,NA
"23337","WBGene00022673",0.970646858,2114,4158,5318,3498,2592,NA,NA,NA,NA,NA
"23338","WBGene00022674",1.174256325,111,10,0,2,3,NA,NA,NA,NA,NA
"23339","WBGene00022675",0.86996609,511,12589,3066,275,2530,NA,NA,NA,0.51061362,NA
"23340","WBGene00022677",0.945992649,4496,3458,1741,872,1701,NA,NA,NA,NA,NA
"23341","WBGene00022678",1.648644924,22903,42543,9954,5828,20841,NA,NA,NA,NA,NA
"23342","WBGene00022679",2.449980497,1046,947,76,359,17898,NA,NA,NA,NA,1.861766934
"23343","WBGene00022679",2.953171015,1046,947,76,359,17898,NA,NA,NA,NA,1.861766934
"23344","WBGene00022679",2.599623919,1046,947,76,359,17898,NA,NA,NA,NA,1.861766934
"23345","WBGene00022680",1.618498206,129,518,85,320,17640,NA,NA,NA,NA,0.695572317
"23346","WBGene00022680",1.491986632,129,518,85,320,17640,NA,NA,NA,NA,0.695572317
"23347","WBGene00022681",1.006520748,1145,1661,632,362,423,NA,NA,NA,NA,NA
"23348","WBGene00022681",1.248452663,1145,1661,632,362,423,NA,NA,NA,NA,NA
"23349","WBGene00022681",1.01013124,1145,1661,632,362,423,NA,NA,NA,NA,NA
"23350","WBGene00022681",1.2334795,1145,1661,632,362,423,NA,NA,NA,NA,NA
"23351","WBGene00022682",0.875357509,211,1349,501,68,530,NA,NA,NA,NA,NA
"23352","WBGene00022683",0.997785866,1045,2273,83,69,740,NA,NA,NA,NA,NA
"23353","WBGene00022685",0.63097012,36,9,6,8,20,NA,NA,NA,NA,NA
"23354","WBGene00022689",0.822765052,27,7,9,10,19,NA,NA,NA,NA,NA
"23355","WBGene00022690",0.697569191,76,19,27,34,80,NA,NA,NA,NA,NA
"23356","WBGene00022691",0.668679953,11,11,22,2,17,NA,NA,NA,NA,NA
"23357","WBGene00022692",1.142608643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23358","WBGene00022694",0.658960342,3209,721,2689,1941,2109,NA,NA,NA,NA,NA
"23359","WBGene00022695",1.027983665,460,2484,524,62,836,NA,NA,NA,NA,NA
"23360","WBGene00022696",0.681642771,1772,1951,949,22,280,NA,NA,NA,NA,NA
"23361","WBGene00022697",0.580686748,12374,8795,2924,2585,3527,NA,NA,NA,NA,NA
"23362","WBGene00022698",0.527837574,121,24,40,10,70,NA,NA,NA,NA,NA
"23363","WBGene00022699",0.634789884,1,33,190,10,4,NA,NA,NA,NA,NA
"23364","WBGene00022700",0.745939553,0,272,103,80,108,NA,NA,NA,NA,NA
"23365","WBGene00022702",0.750215709,3733,2322,1289,2023,1919,NA,NA,NA,NA,NA
"23366","WBGene00022703",0.743636429,7227,9206,3585,2827,4456,NA,NA,NA,NA,NA
"23367","WBGene00022704",1.002033114,2151,4005,3935,1508,1831,NA,NA,NA,NA,NA
"23368","WBGene00022705",1.630356431,14,47,31,622,303,NA,NA,NA,NA,NA
"23369","WBGene00022705",1.752062917,14,47,31,622,303,NA,NA,NA,NA,NA
"23370","WBGene00022706",1.103147745,60,53,13,105,41,NA,NA,NA,NA,NA
"23371","WBGene00022707",1.041236758,0,38,2,400,83,NA,NA,NA,NA,NA
"23372","WBGene00022708",1.098960161,0,9,6,155,87,NA,NA,NA,NA,NA
"23373","WBGene00022709",1.166104198,4,82,70,100,205,NA,NA,NA,NA,NA
"23374","WBGene00022710",1.245227337,2,14,16,4,17,NA,NA,NA,NA,NA
"23375","WBGene00022711",0.791329086,0,137,10,0,15,NA,NA,NA,NA,NA
"23376","WBGene00022712",1.8664397,1179,16270,2456,1317,1185,NA,NA,NA,1.56609261,NA
"23377","WBGene00022712",1.824989796,1179,16270,2456,1317,1185,NA,NA,NA,1.56609261,NA
"23378","WBGene00022713",0.928407252,2,152,2532,1,13,NA,NA,NA,NA,NA
"23379","WBGene00022714",0.949175298,1,265,9,1,6,NA,NA,NA,NA,NA
"23380","WBGene00022715",0.627217889,4,119,285,1,40,NA,NA,NA,NA,NA
"23381","WBGene00022716",0.689568162,1,103,21,2,12,NA,NA,NA,NA,NA
"23382","WBGene00022717",0.627658963,8691,14717,8038,3790,6667,NA,NA,NA,NA,NA
"23383","WBGene00022718",0.947459757,4863,37278,15781,11262,9084,NA,NA,NA,NA,NA
"23384","WBGene00022719",0.665957034,1859,12741,6283,2898,4713,NA,NA,NA,NA,NA
"23385","WBGene00022720",0.568121195,98,1063,1033,31,237,NA,NA,NA,NA,NA
"23386","WBGene00022721",0.702501714,2127,1444,1468,615,1528,NA,NA,NA,NA,NA
"23387","WBGene00022722",0.957237899,2420,7560,4223,2503,9702,NA,NA,NA,NA,NA
"23388","WBGene00022723",0.846221805,1,34,0,0,4,NA,NA,NA,NA,NA
"23389","WBGene00022724",1.022354364,0,53,3,3,5,NA,NA,NA,NA,NA
"23390","WBGene00022725",0.415223151,1616,55,18,2,481,NA,NA,NA,NA,NA
"23391","WBGene00022726",0.404416203,3,9,3,4,6,NA,NA,NA,NA,NA
"23392","WBGene00022727",0.542817712,18748,7672,1927,90,1277,NA,NA,0.339231849,NA,NA
"23393","WBGene00022727",0.61020726,18748,7672,1927,90,1277,NA,NA,0.339231849,NA,NA
"23394","WBGene00022728",0.981758118,12,56,8,5,13,NA,NA,NA,NA,NA
"23395","WBGene00022729",0.895017505,0,4,8,0,22,NA,NA,NA,NA,NA
"23396","WBGene00022730",1.054068804,19,67,36,14,57,NA,NA,NA,NA,NA
"23397","WBGene00022731",1.00778687,33,177,70,18,64,NA,NA,NA,NA,NA
"23398","WBGene00022732",1.03086853,3,28,4,107,602,NA,NA,NA,NA,NA
"23399","WBGene00022733",0.466943026,843,132,30,1,11,NA,NA,NA,NA,NA
"23400","WBGene00022734",1.32030952,8934,11029,3813,3547,6901,NA,NA,NA,NA,NA
"23401","WBGene00022735",0.380244225,710,968,771,49,562,NA,NA,NA,NA,NA
"23402","WBGene00022736",0.561343491,906,1113,614,73,489,NA,NA,NA,NA,NA
"23403","WBGene00022737",0.996746659,264,69,1225,490,576,NA,NA,NA,NA,NA
"23404","WBGene00022738",0.945682406,8262,15300,7538,6099,10474,NA,NA,NA,NA,NA
"23405","WBGene00022738",0.918210745,8262,15300,7538,6099,10474,NA,NA,NA,NA,NA
"23406","WBGene00022739",1.404367089,12863,17080,16139,6370,12040,NA,NA,NA,NA,NA
"23407","WBGene00022741",0.866310716,309,112,65,462,28,NA,NA,NA,NA,NA
"23408","WBGene00022742",1.19679606,4682,8019,9338,1567,4167,NA,NA,NA,NA,NA
"23409","WBGene00022743",0.948908865,475,26603,4328,1308,7448,NA,NA,NA,0.816831589,NA
"23410","WBGene00022744",0.919485629,15,375,125,5,43,NA,NA,NA,NA,NA
"23411","WBGene00022745",1.750520945,3970,56699,18480,1279,12518,NA,NA,NA,1.952717304,NA
"23412","WBGene00022745",1.853266597,3970,56699,18480,1279,12518,NA,NA,NA,1.952717304,NA
"23413","WBGene00022745",1.949595094,3970,56699,18480,1279,12518,NA,NA,NA,1.952717304,NA
"23414","WBGene00022746",0.861348271,1,1013,53,0,67,NA,NA,NA,NA,NA
"23415","WBGene00022747",0.813399673,126,30,26,5,1083,NA,NA,NA,NA,NA
"23416","WBGene00022748",1.334465981,45405,179970,84899,7449,52901,NA,NA,NA,NA,NA
"23417","WBGene00022749",1.432558894,34162,57971,4500,2110,4294,NA,NA,NA,1.455763817,NA
"23418","WBGene00022750",0.73018986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23419","WBGene00022750",0.692048907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23420","WBGene00022751",1.284181595,10,5,11,1427,1414,NA,NA,NA,NA,NA
"23421","WBGene00022752",1.452316165,57,167,152,46,227,NA,NA,NA,NA,NA
"23422","WBGene00022753",1.581024766,1,467,2,440,491,NA,NA,NA,NA,NA
"23423","WBGene00022754",2.214944601,9,43,3,1124,585,NA,NA,NA,NA,NA
"23424","WBGene00022756",0.737563729,19,146,4,2,44,NA,NA,NA,NA,NA
"23425","WBGene00022757",0.669536591,1,12,0,1,14,NA,NA,NA,NA,NA
"23426","WBGene00022758",0.572372735,8,1,0,0,8,NA,NA,NA,NA,NA
"23427","WBGene00022759",0.755823851,5748,3496,3513,2097,2978,NA,NA,NA,NA,NA
"23428","WBGene00022759",0.835199416,5748,3496,3513,2097,2978,NA,NA,NA,NA,NA
"23429","WBGene00022761",0.951424301,12,38,26,134,140,NA,NA,NA,NA,NA
"23430","WBGene00022762",0.531220138,3647,2657,2703,1232,1360,NA,NA,NA,NA,NA
"23431","WBGene00022765",1.217277408,7997,7668,6556,2478,5124,NA,NA,NA,NA,NA
"23432","WBGene00022765",1.162222743,7997,7668,6556,2478,5124,NA,NA,NA,NA,NA
"23433","WBGene00022766",1.020273447,836,8743,2312,894,2260,NA,NA,NA,0.797933638,NA
"23434","WBGene00022767",0.68897754,539,1455,1210,28,323,NA,NA,NA,NA,NA
"23435","WBGene00022769",0.779153049,3760,3094,1765,296,752,NA,NA,NA,NA,NA
"23436","WBGene00022770",0.655177116,563,1496,545,278,979,NA,NA,NA,NA,NA
"23437","WBGene00022771",0.74930048,166,1577,305,26,115,NA,NA,NA,NA,NA
"23438","WBGene00022772",0.993352175,180,162,314,84,152,NA,NA,NA,NA,NA
"23439","WBGene00022773",0.687841237,759,292,508,177,431,NA,NA,NA,NA,NA
"23440","WBGene00022773",0.5994488,759,292,508,177,431,NA,NA,NA,NA,NA
"23441","WBGene00022774",1.245907545,7744,7450,2293,2904,2955,NA,NA,NA,NA,NA
"23442","WBGene00022775",1.273075581,543,1920,1774,2759,900,NA,NA,NA,NA,NA
"23443","WBGene00022776",1.086154938,6959,6023,2881,1541,3214,NA,NA,NA,NA,NA
"23444","WBGene00022776",1.032878757,6959,6023,2881,1541,3214,NA,NA,NA,NA,NA
"23445","WBGene00022778",1.326378345,3,0,1,132,46,NA,NA,NA,NA,NA
"23446","WBGene00022780",1.052060008,70,69,49,178,34,NA,NA,NA,NA,NA
"23447","WBGene00022781",1.792772889,3253,364918,17882,13594,50029,NA,NA,NA,2.008790493,NA
"23448","WBGene00022781",1.683926225,3253,364918,17882,13594,50029,NA,NA,NA,2.008790493,NA
"23449","WBGene00022781",1.777908206,3253,364918,17882,13594,50029,NA,NA,NA,2.008790493,NA
"23450","WBGene00022782",0.850338101,653,451,414,32,605,NA,NA,NA,NA,NA
"23451","WBGene00022783",1.612398267,3927,2156,1585,681,3983,NA,NA,NA,NA,NA
"23452","WBGene00022785",0.43755576,4721,5980,4214,1938,2924,NA,NA,NA,NA,NA
"23453","WBGene00022785",0.459605426,4721,5980,4214,1938,2924,NA,NA,NA,NA,NA
"23454","WBGene00022786",1.018596768,125,2539,792,135,1501,NA,NA,NA,NA,NA
"23455","WBGene00022787",0.751819432,1854,2096,2105,1633,2254,NA,NA,NA,NA,NA
"23456","WBGene00022788",0.692816734,5738,13426,7266,1074,1831,NA,NA,NA,NA,NA
"23457","WBGene00022789",1.238263011,2733,1423,107,38,2038,NA,NA,NA,NA,NA
"23458","WBGene00022790",0.386752248,1904,856,117,6,224,NA,NA,NA,NA,NA
"23459","WBGene00022791",1.760524988,6534,2024,1693,1569,1645,NA,NA,NA,NA,NA
"23460","WBGene00022792",0.663127601,4774,4334,2929,1300,2560,NA,NA,NA,NA,NA
"23461","WBGene00022793",1.746843934,33662,107320,5744,7940,31065,NA,NA,NA,1.939329386,NA
"23462","WBGene00022794",0.843379378,4089,1075,1595,837,1488,NA,NA,NA,NA,NA
"23463","WBGene00022796",0.544452906,130,79,155,3,51,NA,NA,NA,NA,NA
"23464","WBGene00022797",0.567221999,235,12458,2476,701,1904,NA,NA,NA,0.339411169,NA
"23465","WBGene00022798",0.892459095,1606,5671,3802,757,3015,NA,NA,NA,NA,NA
"23466","WBGene00022799",1.113736391,2,1,1,9,9,NA,NA,NA,NA,NA
"23467","WBGene00022800",0.760648847,12207,26205,9697,9881,12464,NA,NA,NA,NA,NA
"23468","WBGene00022800",0.681433678,12207,26205,9697,9881,12464,NA,NA,NA,NA,NA
"23469","WBGene00022800",0.681365848,12207,26205,9697,9881,12464,NA,NA,NA,NA,NA
"23470","WBGene00022801",0.716707051,7016,4423,2483,1094,3640,NA,NA,NA,NA,NA
"23471","WBGene00022802",0.475757778,667,1601,678,296,356,NA,NA,NA,NA,NA
"23472","WBGene00022803",0.919585764,1028,1336,939,1520,1010,NA,NA,NA,NA,NA
"23473","WBGene00022804",0.527259707,12,17,8,0,6,NA,NA,NA,NA,NA
"23474","WBGene00022805",0.927059948,810,2155,771,208,521,NA,NA,NA,NA,NA
"23475","WBGene00022805",0.823210061,810,2155,771,208,521,NA,NA,NA,NA,NA
"23476","WBGene00022805",0.854088485,810,2155,771,208,521,NA,NA,NA,NA,NA
"23477","WBGene00022807",0.480095327,39,77,64,1,4,NA,NA,NA,NA,NA
"23478","WBGene00022807",0.509222388,39,77,64,1,4,NA,NA,NA,NA,NA
"23479","WBGene00022808",0.96721828,6,48,22,0,6,NA,NA,NA,NA,NA
"23480","WBGene00022809",1.19403851,7,46,1,2,17,NA,NA,NA,NA,NA
"23481","WBGene00022810",0.771407485,59,2758,608,26,423,NA,NA,NA,NA,NA
"23482","WBGene00022811",0.8427248,25,1741,319,19,195,NA,NA,NA,NA,NA
"23483","WBGene00022812",0.682594597,1488,6666,3518,657,1038,NA,NA,NA,NA,NA
"23484","WBGene00022813",0.770349026,1032,2935,102,52,652,NA,NA,NA,NA,NA
"23485","WBGene00022814",1.151919603,3740,11473,2045,118,598,NA,NA,NA,1.095209479,NA
"23486","WBGene00022815",0.706122637,0,1751,706,16,259,NA,NA,NA,NA,NA
"23487","WBGene00022816",0.875337005,66010,1084,5947,469,65842,NA,NA,NA,NA,NA
"23488","WBGene00022816",0.856565654,66010,1084,5947,469,65842,NA,NA,NA,NA,NA
"23489","WBGene00022816",0.878119409,66010,1084,5947,469,65842,NA,NA,NA,NA,NA
"23490","WBGene00022816",0.874643564,66010,1084,5947,469,65842,NA,NA,NA,NA,NA
"23491","WBGene00022816",0.880427361,66010,1084,5947,469,65842,NA,NA,NA,NA,NA
"23492","WBGene00022816",0.878061891,66010,1084,5947,469,65842,NA,NA,NA,NA,NA
"23493","WBGene00022816",0.880446017,66010,1084,5947,469,65842,NA,NA,NA,NA,NA
"23494","WBGene00022816",0.883822143,66010,1084,5947,469,65842,NA,NA,NA,NA,NA
"23495","WBGene00022816",0.88220048,66010,1084,5947,469,65842,NA,NA,NA,NA,NA
"23496","WBGene00022816",0.879056633,66010,1084,5947,469,65842,NA,NA,NA,NA,NA
"23497","WBGene00022817",1.63783896,6456,53447,7599,2263,7058,NA,NA,NA,1.811282992,NA
"23498","WBGene00022820",1.804512501,0,16,63,19280,123,1.025573015,NA,NA,NA,NA
"23499","WBGene00022821",0.863348424,0,7,19,3270,50,NA,NA,NA,NA,NA
"23500","WBGene00022822",1.385689259,1,14,33,6548,36,0.879738212,NA,NA,NA,NA
"23501","WBGene00022823",0.804127693,94,3061,2106,67,733,NA,NA,NA,NA,NA
"23502","WBGene00022823",0.773353517,94,3061,2106,67,733,NA,NA,NA,NA,NA
"23503","WBGene00022824",0.830749393,787,837,293,13,120,NA,NA,NA,NA,NA
"23504","WBGene00022825",0.641408622,460,853,602,8,177,NA,NA,NA,NA,NA
"23505","WBGene00022826",1.136983633,0,4,4,0,3,NA,NA,NA,NA,NA
"23506","WBGene00022827",0.728582263,883,88,4,1,8,NA,NA,NA,NA,NA
"23507","WBGene00022829",0.568068862,163,433,59,0,24,NA,NA,NA,NA,NA
"23508","WBGene00022830",0.982308328,1980,1157,5151,3945,2206,NA,NA,NA,NA,NA
"23509","WBGene00022831",0.944512725,2282,7467,5081,4013,3780,NA,NA,NA,NA,NA
"23510","WBGene00022832",0.739423096,2417,5357,1880,4053,3139,NA,NA,NA,NA,NA
"23511","WBGene00022833",0.868604422,2,14,0,15,20,NA,NA,NA,NA,NA
"23512","WBGene00022834",1.447768569,115,144,156,497,333,NA,NA,NA,NA,NA
"23513","WBGene00022835",0.667842269,2875,2247,1082,2335,1135,NA,NA,NA,NA,NA
"23514","WBGene00022836",1.03407371,11520,9379,3381,1471,2222,NA,NA,NA,NA,NA
"23515","WBGene00022837",1.514777899,1918,2597,211,3,153,NA,NA,NA,NA,NA
"23516","WBGene00022837",1.332271218,1918,2597,211,3,153,NA,NA,NA,NA,NA
"23517","WBGene00022838",0.773992062,18,772,124,1,36,NA,NA,NA,NA,NA
"23518","WBGene00022838",0.855753779,18,772,124,1,36,NA,NA,NA,NA,NA
"23519","WBGene00022842",0.967879951,80,406,462,1,67,NA,NA,NA,NA,NA
"23520","WBGene00022843",0.528028846,78,262,198,4,83,NA,NA,NA,NA,NA
"23521","WBGene00022845",0.689823806,615,102,75,0,210,NA,NA,NA,NA,NA
"23522","WBGene00022847",0.660535812,108,3240,1505,179,1223,NA,NA,NA,NA,NA
"23523","WBGene00022847",0.735457003,108,3240,1505,179,1223,NA,NA,NA,NA,NA
"23524","WBGene00022847",0.660362065,108,3240,1505,179,1223,NA,NA,NA,NA,NA
"23525","WBGene00022848",1.076366663,159,12063,2243,569,4521,NA,NA,NA,0.966884673,NA
"23526","WBGene00022849",0.943312764,13,29,67,372,400,NA,NA,NA,NA,NA
"23527","WBGene00022850",0.927424729,6340,3282,2341,892,1626,NA,NA,NA,NA,NA
"23528","WBGene00022851",0.859730363,5409,2558,3328,912,2271,NA,NA,NA,NA,NA
"23529","WBGene00022852",0.727073312,3860,3981,2990,513,1573,NA,NA,NA,NA,NA
"23530","WBGene00022853",0.975257695,2872,4380,1742,473,1168,NA,NA,NA,NA,NA
"23531","WBGene00022854",1.6426121,229,465,539,1815,450,NA,NA,NA,NA,NA
"23532","WBGene00022855",0.782731175,13718,20662,11118,4326,6407,NA,NA,NA,NA,NA
"23533","WBGene00022855",1.019485593,13718,20662,11118,4326,6407,NA,NA,NA,NA,NA
"23534","WBGene00022855",0.970508516,13718,20662,11118,4326,6407,NA,NA,NA,NA,NA
"23535","WBGene00022855",0.976088941,13718,20662,11118,4326,6407,NA,NA,NA,NA,NA
"23536","WBGene00022855",0.982978106,13718,20662,11118,4326,6407,NA,NA,NA,NA,NA
"23537","WBGene00022856",1.317517042,13552,288068,12896,7849,31083,NA,NA,NA,1.514601946,NA
"23538","WBGene00022857",0.611559749,1528,611,1278,183,500,NA,NA,NA,NA,NA
"23539","WBGene00022861",1.476499438,18025,36468,9758,632,5362,NA,NA,NA,0.881282866,NA
"23540","WBGene00022861",1.110186219,18025,36468,9758,632,5362,NA,NA,NA,0.881282866,NA
"23541","WBGene00022862",0.523587167,1468,1331,1765,799,1720,NA,NA,NA,NA,NA
"23542","WBGene00022864",0.929616213,4037,2458,1386,608,1889,NA,NA,NA,NA,NA
"23543","WBGene00022865",0.687191069,4455,3881,4122,1619,3377,NA,NA,NA,NA,NA
"23544","WBGene00022865",0.709571004,4455,3881,4122,1619,3377,NA,NA,NA,NA,NA
"23545","WBGene00022866",0.758275032,10,397,14,2,81,NA,NA,NA,NA,NA
"23546","WBGene00022867",0.925515056,224,3174,119,120,762,NA,NA,NA,NA,NA
"23547","WBGene00022868",0.63992089,2725,2125,1407,109,1005,NA,NA,NA,NA,NA
"23548","WBGene00022868",0.649531484,2725,2125,1407,109,1005,NA,NA,NA,NA,NA
"23549","WBGene00022869",0.419582427,2,16,1,2,9,NA,NA,NA,NA,NA
"23550","WBGene00022870",0.673049688,229,220,158,20,125,NA,NA,NA,NA,NA
"23551","WBGene00022871",0.533899963,16,12,7,0,9,NA,NA,NA,NA,NA
"23552","WBGene00022872",0.665352464,0,521,7,3,34,NA,NA,NA,NA,NA
"23553","WBGene00022873",1.012263536,336,692,252,50,232,NA,NA,NA,NA,NA
"23554","WBGene00022874",0.667983472,9,36,28,5,16,NA,NA,NA,NA,NA
"23555","WBGene00022876",1.019483924,1,118,6,183,468,NA,NA,NA,NA,NA
"23556","WBGene00022877",1.471631885,3,25,2,2,65,NA,NA,NA,NA,NA
"23557","WBGene00022880",0.701116025,2458,9892,5020,4922,4886,NA,NA,NA,NA,NA
"23558","WBGene00022881",0.837037086,2339,957,1732,695,996,NA,NA,NA,NA,NA
"23559","WBGene00022882",0.61513412,2825,2571,2996,2046,2077,NA,NA,NA,NA,NA
"23560","WBGene00022883",0.670730114,1643,1507,1980,1254,1132,NA,NA,NA,NA,NA
"23561","WBGene00022884",1.723441958,3,161,9,0,5,NA,NA,NA,NA,NA
"23562","WBGene00022885",0.453724504,2052,276,850,110,315,NA,NA,NA,NA,NA
"23563","WBGene00022886",0.799056172,10,37,5,11,7,NA,NA,NA,NA,NA
"23564","WBGene00022887",0.63704294,999,2402,9411,193,1149,NA,0.359679013,NA,NA,NA
"23565","WBGene00022888",0.597283602,2,27,10,147,299,NA,NA,NA,NA,NA
"23566","WBGene00022889",0.390806764,0,5,3,1,62,NA,NA,NA,NA,NA
"23567","WBGene00022890",0.901120305,124,8,2,19,59,NA,NA,NA,NA,NA
"23568","WBGene00022891",0.596132517,109,188,229,8,60,NA,NA,NA,NA,NA
"23569","WBGene00022892",0.849121988,4,13,4,13,2,NA,NA,NA,NA,NA
"23570","WBGene00022893",0.462452739,2626,1968,2237,77,851,NA,NA,NA,NA,NA
"23571","WBGene00023172",1.155090809,14,74,80,65,69,NA,NA,NA,NA,NA
"23572","WBGene00023186",0.881835341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23573","WBGene00023284",0.906741142,635,716,614,50,219,NA,NA,NA,NA,NA
"23574","WBGene00023404",1.257796526,7371,17503,1602,816,2450,NA,NA,NA,0.948028564,NA
"23575","WBGene00023405",0.796052754,15431,28195,5167,1695,5877,NA,NA,NA,NA,NA
"23576","WBGene00023407",1.22275281,867,9834,2646,109,1324,NA,NA,NA,1.216389894,NA
"23577","WBGene00023408",1.094873786,567,28309,1793,142,2936,NA,NA,NA,0.918043673,NA
"23578","WBGene00023409",1.131377578,6733,1559,824,986,1285,NA,NA,1.056435585,NA,NA
"23579","WBGene00023411",0.353171378,0,300,78,0,33,NA,NA,NA,NA,NA
"23580","WBGene00023413",0.80853647,6,128,7,0,7,NA,NA,NA,NA,NA
"23581","WBGene00023414",0.623180866,328,1524,4683,70,610,NA,NA,NA,NA,NA
"23582","WBGene00023415",0.404599905,176,817,217,14,136,NA,NA,NA,NA,NA
"23583","WBGene00023416",0.592479765,1252,494,1524,18,2843,NA,NA,NA,NA,NA
"23584","WBGene00023417",0.897412002,164,2558,2389,869,2883,NA,NA,NA,NA,NA
"23585","WBGene00023418",0.82649231,1781,5589,1690,1568,884,NA,NA,NA,NA,NA
"23586","WBGene00023419",0.687705219,2302,1086,1304,522,3072,NA,NA,NA,NA,NA
"23587","WBGene00023420",0.775579274,30,624,24,9,70,NA,NA,NA,NA,NA
"23588","WBGene00023421",1.080447555,1872,5309,1658,927,1737,NA,NA,NA,NA,NA
"23589","WBGene00023422",1.033692837,2402,1766,2136,586,1622,NA,NA,NA,NA,NA
"23590","WBGene00023423",0.868431032,7,225,13,7,13,NA,NA,NA,NA,NA
"23591","WBGene00023424",0.774051666,2,12,45,179,93,NA,NA,NA,NA,NA
"23592","WBGene00023425",1.12329495,1,30,17,16,15,NA,NA,NA,NA,NA
"23593","WBGene00023427",0.953559279,186,129,597,145,70,NA,NA,NA,NA,NA
"23594","WBGene00023431",0.448078334,14,271,119,11,148,NA,NA,NA,NA,NA
"23595","WBGene00023432",0.590637147,519,3861,787,115,1012,NA,NA,NA,NA,NA
"23596","WBGene00023450",1.562181115,988,1653,1839,969,1378,NA,NA,NA,NA,NA
"23597","WBGene00023451",1.669879675,231,233,77,537,348,NA,NA,NA,NA,NA
"23598","WBGene00023458",0.891261518,603,803,422,76,181,NA,NA,NA,NA,NA
"23599","WBGene00023459",0.787322581,8,10,1,1,4,NA,NA,NA,NA,NA
